timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_command,roll_setpoint,roll_measurement,roll_command,yaw_setpoint,yaw_measurement,yaw_command,throttle
0.600,0.011,0.000,-0.013,0.000,0.000,-0.032,0.000,0.000,-4.537,0.000,0.000
0.613,0.011,0.000,-0.013,0.000,0.000,-0.033,0.000,0.000,-4.537,0.000,0.000
0.626,0.011,0.000,-0.013,0.000,0.000,-0.033,0.000,0.000,-4.536,0.000,0.000
0.639,0.011,0.000,-0.013,0.000,0.000,-0.032,0.000,0.000,-4.536,0.000,0.000
0.652,0.011,0.000,-0.013,0.000,0.000,-0.032,0.000,0.000,-4.535,0.000,0.000
0.676,0.012,0.000,-0.013,0.000,0.000,-0.032,0.000,0.000,-4.535,0.000,0.000
0.689,0.011,0.000,-0.012,0.000,0.000,-0.033,0.000,0.000,-4.534,0.000,0.000
0.702,0.011,0.000,-0.012,0.000,0.000,-0.033,0.000,0.000,-4.534,0.000,0.000
0.715,0.011,0.000,-0.011,0.000,0.000,-0.034,0.000,0.000,-4.533,0.000,0.000
0.728,0.011,0.000,-0.011,0.000,0.000,-0.035,0.000,0.000,-4.533,0.000,0.000
0.741,0.011,0.000,-0.011,0.000,0.000,-0.036,0.000,0.000,-4.533,0.000,0.000
0.754,0.011,0.000,-0.011,0.000,0.000,-0.036,0.000,0.000,-4.533,0.000,0.000
0.778,0.012,0.000,-0.011,0.000,0.000,-0.037,0.000,0.000,-4.533,0.000,0.000
0.791,0.011,0.000,-0.010,0.000,0.000,-0.037,0.000,0.000,-4.534,0.000,0.000
0.804,0.011,0.000,-0.010,0.000,0.000,-0.037,0.000,0.000,-4.534,0.000,0.000
0.817,0.011,0.000,-0.011,0.000,0.000,-0.038,0.000,0.000,-4.534,0.000,0.000
0.830,0.011,0.000,-0.011,0.000,0.000,-0.038,0.000,0.000,-4.533,0.000,0.000
0.843,0.011,0.000,-0.012,0.000,0.000,-0.038,0.000,0.000,-4.533,0.000,0.000
0.856,0.011,0.000,-0.012,0.000,0.000,-0.038,0.000,0.000,-4.533,0.000,0.000
0.883,0.011,0.000,-0.013,0.000,0.000,-0.038,0.000,0.000,-4.532,0.000,0.000
0.896,0.011,0.000,-0.013,0.000,0.000,-0.037,0.000,0.000,-4.532,0.000,0.000
0.909,0.011,0.000,-0.013,0.000,0.000,-0.036,0.000,0.000,-4.533,0.000,0.000
0.922,0.011,0.000,-0.013,0.000,0.000,-0.036,0.000,0.000,-4.533,0.000,0.000
0.935,0.011,0.000,-0.013,0.000,0.000,-0.036,0.000,0.000,-4.533,0.000,0.000
0.948,0.011,0.000,-0.013,0.000,0.000,-0.036,0.000,0.000,-4.533,0.000,0.000
0.972,0.012,0.000,-0.013,0.000,0.000,-0.037,0.000,0.000,-4.534,0.000,0.000
0.985,0.011,0.000,-0.012,0.000,0.000,-0.038,0.000,0.000,-4.534,0.000,0.000
0.998,0.011,0.000,-0.011,0.000,0.000,-0.040,0.000,0.000,-4.534,0.000,0.000
1.011,0.011,0.000,-0.011,0.000,0.000,-0.040,0.000,0.000,-4.535,0.000,0.000
1.024,0.011,0.000,-0.010,0.000,0.000,-0.041,0.000,0.000,-4.534,0.000,0.000
1.037,0.011,0.000,-0.010,0.000,0.000,-0.041,0.000,0.000,-4.535,0.000,0.000
1.050,0.011,0.000,-0.011,0.000,0.000,-0.041,0.000,0.000,-4.535,0.000,0.000
1.074,0.011,0.000,-0.012,0.000,0.000,-0.040,0.000,0.000,-4.535,0.000,0.000
1.087,0.011,0.000,-0.012,0.000,0.000,-0.040,0.000,0.000,-4.536,0.000,0.000
1.100,0.011,0.000,-0.012,0.000,0.000,-0.040,0.000,0.000,-4.536,0.000,0.000
1.113,0.011,0.000,-0.012,0.000,0.000,-0.040,0.000,0.000,-4.536,0.000,0.000
1.126,0.011,0.000,-0.012,0.000,0.000,-0.041,0.000,0.000,-4.536,0.000,0.000
1.139,0.011,0.000,-0.011,0.000,0.000,-0.041,0.000,0.000,-4.536,0.000,0.000
1.152,0.011,0.000,-0.011,0.000,0.000,-0.041,0.000,0.000,-4.535,0.000,0.000
1.174,0.012,0.000,-0.010,0.000,0.000,-0.041,0.000,0.000,-4.535,0.000,0.000
1.187,0.011,0.000,-0.010,0.000,0.000,-0.041,0.000,0.000,-4.535,0.000,0.000
1.200,0.011,0.000,-0.009,0.000,0.000,-0.040,0.000,0.000,-4.535,0.000,0.000
1.213,0.011,0.000,-0.009,0.000,0.000,-0.040,0.000,0.000,-4.535,0.000,0.000
1.226,0.011,0.000,-0.009,0.000,0.000,-0.040,0.000,0.000,-4.535,0.000,0.000
1.239,0.011,0.000,-0.008,0.000,0.000,-0.039,0.000,0.000,-4.535,0.000,0.000
1.252,0.011,0.000,-0.007,0.000,0.000,-0.039,0.000,0.000,-4.535,0.000,0.000
1.276,0.012,0.000,-0.007,0.000,0.000,-0.038,0.000,0.000,-4.536,0.000,0.000
1.289,0.011,0.000,-0.007,0.000,0.000,-0.038,0.000,0.000,-4.536,0.000,0.000
1.302,0.011,0.000,-0.007,0.000,0.000,-0.039,0.000,0.000,-4.537,0.000,0.000
1.315,0.011,0.000,-0.007,0.000,0.000,-0.040,0.000,0.000,-4.537,0.000,0.000
1.328,0.011,0.000,-0.007,0.000,0.000,-0.040,0.000,0.000,-4.537,0.000,0.000
1.341,0.011,0.000,-0.007,0.000,0.000,-0.041,0.000,0.000,-4.538,0.000,0.000
1.365,0.012,0.000,-0.007,0.000,0.000,-0.041,0.000,0.000,-4.538,0.000,0.000
1.378,0.011,0.000,-0.007,0.000,0.000,-0.041,0.000,0.000,-4.539,0.000,0.000
1.391,0.011,0.000,-0.007,0.000,0.000,-0.041,0.000,0.000,-4.539,0.000,0.000
1.404,0.011,0.000,-0.006,0.000,0.000,-0.041,0.000,0.000,-4.540,0.000,0.000
1.417,0.011,0.000,-0.006,0.000,0.000,-0.040,0.000,0.000,-4.540,0.000,0.000
1.430,0.011,0.000,-0.006,0.000,0.000,-0.040,0.000,0.000,-4.541,0.000,0.000
1.443,0.011,0.000,-0.007,0.000,0.000,-0.040,0.000,0.000,-4.542,0.000,0.000
1.467,0.012,0.000,-0.007,0.000,0.000,-0.040,0.000,0.000,-4.542,0.000,0.000
1.480,0.011,0.000,-0.007,0.000,0.000,-0.040,0.000,0.000,-4.542,0.000,0.000
1.493,0.011,0.000,-0.007,0.000,0.000,-0.039,0.000,0.000,-4.543,0.000,0.000
1.506,0.011,0.000,-0.007,0.000,0.000,-0.039,0.000,0.000,-4.543,0.000,0.000
1.519,0.011,0.000,-0.008,0.000,0.000,-0.038,0.000,0.000,-4.543,0.000,0.000
1.532,0.011,0.000,-0.008,0.000,0.000,-0.039,0.000,0.000,-4.543,0.000,0.000
1.545,0.011,0.000,-0.008,0.000,0.000,-0.039,0.000,0.000,-4.543,0.000,0.000
1.569,0.011,0.000,-0.008,0.000,0.000,-0.039,0.000,0.000,-4.543,0.000,0.000
1.582,0.011,0.000,-0.008,0.000,0.000,-0.040,0.000,0.000,-4.543,0.000,0.000
1.595,0.011,0.000,-0.008,0.000,0.000,-0.040,0.000,0.000,-4.542,0.000,0.000
1.608,0.011,0.000,-0.007,0.000,0.000,-0.041,0.000,0.000,-4.542,0.000,0.000
1.621,0.011,0.000,-0.007,0.000,0.000,-0.041,0.000,0.000,-4.542,0.000,0.000
1.634,0.011,0.000,-0.007,0.000,0.000,-0.041,0.000,0.000,-4.543,0.000,0.000
1.647,0.011,0.000,-0.007,0.000,0.000,-0.041,0.000,0.000,-4.543,0.000,0.000
1.674,0.011,0.000,-0.007,0.000,0.000,-0.042,0.000,0.000,-4.543,0.000,0.000
1.687,0.011,0.000,-0.008,0.000,0.000,-0.042,0.000,0.000,-4.542,0.000,0.000
1.700,0.011,0.000,-0.009,0.000,0.000,-0.043,0.000,0.000,-4.542,0.000,0.000
1.713,0.011,0.000,-0.008,0.000,0.000,-0.043,0.000,0.000,-4.542,0.000,0.000
1.726,0.011,0.000,-0.007,0.000,0.000,-0.043,0.000,0.000,-4.542,0.000,0.000
1.739,0.011,0.000,-0.007,0.000,0.000,-0.044,0.000,0.000,-4.542,0.000,0.000
1.763,0.012,0.000,-0.006,0.000,0.000,-0.044,0.000,0.000,-4.542,0.000,0.000
1.776,0.011,0.000,-0.006,0.000,0.000,-0.044,0.000,0.000,-4.542,0.000,0.000
1.789,0.011,0.000,-0.007,0.000,0.000,-0.043,-0.001,0.000,-4.542,0.800,0.800
1.802,0.011,0.000,-0.006,0.000,0.000,-0.043,-0.005,0.000,-4.542,6.000,6.400
1.815,0.011,0.000,-0.006,0.001,0.000,-0.043,-0.012,0.000,-4.543,11.600,11.600
1.828,0.011,0.000,-0.006,0.002,0.000,-0.044,-0.017,0.000,-4.543,16.400,16.800
1.841,0.011,0.000,-0.006,0.002,0.000,-0.043,-0.016,0.000,-4.544,20.000,20.000
1.865,0.012,0.000,-0.006,0.002,0.000,-0.043,-0.022,0.000,-4.544,29.600,30.000
1.878,0.011,0.000,-0.006,0.003,0.000,-0.042,-0.029,0.000,-4.545,35.200,35.200
1.891,0.011,0.000,-0.006,0.002,0.000,-0.042,-0.026,0.000,-4.545,40.000,40.400
1.904,0.011,0.000,-0.005,0.004,0.000,-0.042,-0.034,0.000,-4.545,45.600,45.600
1.917,0.011,0.000,-0.006,0.005,0.000,-0.042,-0.047,0.000,-4.546,47.600,47.600
1.931,0.012,0.000,-0.006,0.005,0.000,-0.042,-0.060,0.000,-4.546,53.200,53.200
1.955,0.012,0.000,-0.005,0.006,0.000,-0.042,-0.056,0.000,-4.548,62.400,62.800
1.968,0.011,0.000,-0.005,0.002,0.000,-0.042,-0.056,0.000,-4.548,65.600,65.600
1.981,0.011,0.000,-0.005,0.006,0.000,-0.043,-0.077,0.000,-4.549,65.600,65.600
1.994,0.011,0.000,-0.005,0.005,0.000,-0.045,-0.150,0.000,-4.553,69.200,69.600
2.007,0.011,0.000,-0.003,0.005,0.000,-0.043,0.065,0.000,-4.549,74.800,74.800
2.020,0.011,0.000,-0.002,-0.002,0.000,-0.040,-0.041,0.000,-4.545,79.600,80.000
2.033,0.011,0.000,-0.003,0.007,0.000,-0.046,-0.272,0.000,-4.551,85.200,85.200
2.057,0.011,0.000,-0.004,0.000,0.000,-0.043,-0.024,0.000,-4.549,92.000,92.000
2.070,0.011,0.000,-0.003,0.003,0.000,-0.047,-0.316,0.000,-4.551,92.000,92.000
2.083,0.011,0.000,-0.005,0.015,0.000,-0.048,-0.070,0.000,-4.556,92.000,92.000
2.096,0.011,0.000,-0.005,0.004,0.000,-0.044,0.105,0.000,-4.557,92.000,92.000
2.109,0.011,0.000,-0.003,0.003,0.000,-0.045,-0.185,0.000,-4.554,92.000,92.000
2.122,0.011,0.000,-0.002,-0.001,0.000,-0.047,-0.174,0.000,-4.556,92.000,92.000
2.146,0.011,0.000,-0.002,0.017,0.000,-0.046,-0.065,0.000,-4.559,93.600,93.600
2.159,0.011,0.000,-0.002,0.010,0.000,-0.047,-0.183,0.000,-4.557,93.600,93.600
2.172,0.011,0.000,-0.002,-0.004,0.000,-0.049,-0.135,0.000,-4.560,93.600,93.600
2.185,0.011,0.000,-0.002,0.013,0.000,-0.048,-0.013,0.000,-4.563,93.600,93.600
2.198,0.011,0.000,-0.003,0.019,0.000,-0.046,-0.045,0.000,-4.560,93.600,93.600
2.211,0.011,0.000,-0.002,-0.000,0.000,-0.047,-0.173,0.000,-4.560,93.600,93.600
2.224,0.011,0.000,-0.001,0.001,0.000,-0.048,-0.115,0.000,-4.564,93.600,93.600
2.248,0.011,0.000,-0.002,0.007,0.000,-0.047,-0.097,0.000,-4.562,93.600,93.600
2.261,0.011,0.000,-0.002,0.010,0.000,-0.049,-0.222,0.000,-4.561,93.600,93.600
2.274,0.011,0.000,-0.003,0.026,0.000,-0.050,-0.088,0.000,-4.560,93.600,93.600
2.287,0.011,0.000,-0.005,0.020,0.000,-0.049,-0.071,0.000,-4.558,93.600,93.600
2.300,0.011,0.000,-0.006,0.005,0.000,-0.050,-0.183,0.000,-4.557,93.600,93.600
2.313,0.011,0.000,-0.005,-0.008,0.000,-0.051,-0.129,0.000,-4.560,93.600,93.600
2.337,0.012,0.000,-0.006,0.022,0.000,-0.048,-0.080,0.000,-4.560,93.600,93.600
2.350,0.011,0.000,-0.006,-0.006,0.000,-0.049,-0.131,0.000,-4.561,93.600,93.600
2.363,0.011,0.000,-0.005,0.006,0.000,-0.048,-0.066,0.000,-4.564,93.600,93.600
2.376,0.011,0.000,-0.006,0.027,0.000,-0.049,-0.099,0.000,-4.563,93.600,93.600
2.389,0.011,0.000,-0.007,0.010,0.000,-0.048,-0.063,0.000,-4.562,93.600,93.600
2.402,0.011,0.000,-0.006,-0.003,0.000,-0.049,-0.164,0.000,-4.564,93.600,93.600
2.415,0.011,0.000,-0.007,0.020,0.000,-0.049,-0.075,0.000,-4.564,93.600,93.600
2.439,0.011,0.000,-0.008,0.015,0.000,-0.048,-0.189,0.000,-4.563,93.600,93.600
2.452,0.011,0.000,-0.009,0.016,0.000,-0.050,-0.128,0.000,-4.563,93.600,93.600
2.465,0.011,0.000,-0.009,0.012,0.000,-0.049,-0.091,0.000,-4.564,93.600,93.600
2.478,0.011,0.000,-0.010,0.018,0.000,-0.050,-0.085,0.000,-4.562,93.600,93.600
2.491,0.011,0.000,-0.010,0.003,0.000,-0.048,-0.023,0.000,-4.560,93.600,93.600
2.504,0.011,0.000,-0.010,0.002,0.000,-0.048,-0.103,0.000,-4.563,93.600,93.600
2.528,0.012,0.000,-0.008,-0.002,0.000,-0.046,-0.089,0.000,-4.563,93.600,93.600
2.541,0.011,0.000,-0.008,0.008,0.000,-0.048,-0.213,0.000,-4.565,93.600,93.600
2.554,0.011,0.000,-0.009,0.011,0.000,-0.048,-0.076,0.000,-4.565,93.600,93.600
2.567,0.011,0.000,-0.008,0.007,0.000,-0.048,-0.078,0.000,-4.566,93.600,93.600
2.580,0.011,0.000,-0.008,0.015,0.000,-0.048,-0.044,0.000,-4.565,93.600,93.600
2.593,0.011,0.000,-0.008,0.008,0.000,-0.047,-0.058,0.000,-4.566,93.600,93.600
2.606,0.011,0.000,-0.008,0.001,0.000,-0.047,-0.122,0.000,-4.569,93.600,93.600
2.626,0.011,0.000,-0.007,0.003,0.000,-0.046,-0.077,0.000,-4.567,93.600,93.600
2.639,0.011,0.000,-0.006,0.004,0.000,-0.048,-0.178,0.000,-4.570,93.600,93.600
2.652,0.011,0.000,-0.006,0.009,0.000,-0.047,0.017,0.000,-4.570,93.600,93.600
2.665,0.011,0.000,-0.006,0.005,0.000,-0.046,-0.102,0.000,-4.570,93.600,93.600
2.678,0.011,0.000,-0.005,0.003,0.000,-0.047,-0.129,0.000,-4.571,93.600,93.600
2.691,0.011,0.000,-0.005,0.012,0.000,-0.046,-0.023,0.000,-4.571,93.600,93.600
2.715,0.012,0.000,-0.004,-0.003,0.000,-0.045,-0.032,0.000,-4.572,93.600,93.600
2.728,0.011,0.000,-0.003,0.002,0.000,-0.044,-0.088,0.000,-4.571,93.600,93.600
2.741,0.011,0.000,-0.004,0.015,0.000,-0.045,-0.142,0.000,-4.573,93.600,93.600
2.754,0.011,0.000,-0.004,0.012,0.000,-0.043,0.049,0.000,-4.572,93.600,93.600
2.767,0.011,0.000,-0.004,0.015,0.000,-0.044,-0.201,0.000,-4.572,93.600,93.600
2.780,0.011,0.000,-0.005,0.007,0.000,-0.046,-0.130,0.000,-4.572,93.600,93.600
2.793,0.011,0.000,-0.006,0.012,0.000,-0.044,0.012,0.000,-4.573,93.600,93.600
2.817,0.012,0.000,-0.006,0.003,0.000,-0.045,-0.078,0.000,-4.571,93.600,93.600
2.830,0.011,0.000,-0.006,0.007,0.000,-0.044,-0.101,0.000,-4.571,94.400,94.400
2.843,0.011,0.000,-0.006,0.013,0.000,-0.046,-0.185,0.000,-4.572,99.200,99.600
2.856,0.011,0.000,-0.006,-0.000,0.000,-0.045,0.001,0.000,-4.571,104.800,104.800
2.869,0.011,0.000,-0.005,0.011,0.000,-0.045,-0.201,0.000,-4.571,108.800,108.800
2.882,0.011,0.000,-0.005,0.002,0.000,-0.046,-0.098,0.000,-4.571,108.800,108.800
2.909,0.011,0.000,-0.004,0.010,0.000,-0.046,-0.226,0.000,-4.571,113.600,113.600
2.922,0.011,0.000,-0.003,0.003,0.000,-0.045,0.046,0.000,-4.572,118.400,118.800
2.935,0.011,0.000,-0.003,0.012,0.000,-0.046,-0.292,0.000,-4.572,123.600,123.600
2.948,0.011,0.000,-0.002,-0.005,0.000,-0.045,0.077,0.000,-4.572,125.600,125.600
2.961,0.011,0.000,-0.003,0.019,0.000,-0.044,-0.205,0.000,-4.572,125.600,125.600
2.974,0.011,0.000,-0.002,0.004,0.000,-0.044,-0.017,0.000,-4.573,125.600,125.600
2.998,0.012,0.000,-0.003,0.004,0.000,-0.044,-0.143,0.000,-4.575,125.600,125.600
3.011,0.011,0.000,-0.003,0.022,0.000,-0.043,-0.106,0.000,-4.576,125.600,125.600
3.024,0.011,0.000,-0.003,0.007,0.000,-0.043,-0.123,0.000,-4.577,125.600,125.600
3.037,0.011,0.000,-0.002,0.008,0.000,-0.042,-0.101,0.000,-4.577,125.600,125.600
3.050,0.011,0.000,-0.002,-0.003,0.000,-0.043,-0.143,0.000,-4.577,125.600,125.600
3.063,0.011,0.000,-0.001,0.009,0.000,-0.043,-0.140,0.000,-4.578,125.600,125.600
3.076,0.011,0.000,-0.001,0.008,0.000,-0.043,-0.137,0.000,-4.579,125.600,125.600
3.100,0.011,0.000,-0.000,0.004,0.000,-0.041,-0.059,0.000,-4.580,125.600,125.600
3.113,0.011,0.000,0.000,0.007,0.000,-0.041,-0.096,0.000,-4.580,125.600,125.600
3.126,0.011,0.000,0.001,0.005,0.000,-0.040,-0.127,0.000,-4.581,125.600,125.600
3.139,0.011,0.000,0.001,0.008,0.000,-0.040,-0.095,0.000,-4.581,125.600,125.600
3.152,0.011,0.000,0.000,0.012,0.000,-0.041,-0.202,0.000,-4.582,125.600,125.600
3.165,0.011,0.000,0.001,0.005,0.000,-0.041,-0.117,0.000,-4.582,125.600,125.600
3.189,0.011,0.000,0.000,0.010,0.000,-0.042,-0.053,0.000,-4.581,125.600,125.600
3.202,0.011,0.000,-0.000,0.012,0.000,-0.042,-0.199,0.000,-4.582,125.600,125.600
3.215,0.011,0.000,0.000,0.008,0.000,-0.042,-0.024,0.000,-4.581,122.800,122.800
3.228,0.011,0.000,-0.000,0.009,0.000,-0.042,-0.191,0.000,-4.582,118.000,117.600
3.241,0.011,0.000,0.001,0.008,0.000,-0.042,-0.071,0.000,-4.582,112.800,112.800
3.254,0.011,0.000,0.000,0.008,0.000,-0.042,-0.156,0.000,-4.583,107.200,107.200
3.267,0.011,0.000,0.001,0.007,0.000,-0.041,0.039,0.000,-4.583,102.400,102.000
3.291,0.012,0.000,-0.000,0.006,0.000,-0.039,0.028,0.000,-4.582,92.400,92.400
3.304,0.011,0.000,-0.002,0.018,0.000,-0.039,-0.134,0.000,-4.583,87.200,87.200
3.317,0.011,0.000,-0.002,-0.001,0.000,-0.039,-0.030,0.000,-4.583,86.800,86.800
3.330,0.011,0.000,-0.001,0.006,0.000,-0.037,-0.052,0.000,-4.583,86.800,86.800
3.343,0.011,0.000,-0.002,0.016,0.000,-0.038,-0.111,0.000,-4.583,86.800,86.800
3.356,0.011,0.000,-0.001,-0.005,0.000,-0.035,0.026,0.000,-4.584,86.800,86.800
3.380,0.011,0.000,-0.001,0.010,0.000,-0.035,-0.043,0.000,-4.582,86.800,86.800
3.393,0.011,0.000,-0.001,-0.000,0.000,-0.034,-0.030,0.000,-4.583,86.800,86.800
3.406,0.011,0.000,-0.000,0.007,0.000,-0.036,-0.179,0.000,-4.582,86.800,86.800
3.419,0.011,0.000,-0.000,0.007,0.000,-0.036,-0.081,0.000,-4.581,86.800,86.800
3.432,0.011,0.000,0.001,-0.003,0.000,-0.037,-0.084,0.000,-4.583,86.800,86.800
3.445,0.011,0.000,0.001,0.014,0.000,-0.038,-0.090,0.000,-4.583,86.800,86.800
3.469,0.011,0.000,0.002,-0.005,0.000,-0.038,-0.200,0.000,-4.584,86.800,86.800
3.482,0.011,0.000,0.001,0.015,0.000,-0.039,0.002,0.000,-4.582,86.800,86.800
3.495,0.011,0.000,0.001,0.003,0.000,-0.038,-0.105,0.000,-4.582,86.800,86.800
3.508,0.011,0.000,0.002,0.005,0.000,-0.039,-0.067,0.000,-4.585,86.800,86.800
3.521,0.011,0.000,0.002,0.007,0.000,-0.038,-0.051,0.000,-4.584,86.800,86.800
3.534,0.011,0.000,0.002,0.004,0.000,-0.037,-0.044,0.000,-4.585,86.800,86.800
3.547,0.011,0.000,0.003,0.004,0.000,-0.039,-0.142,0.000,-4.587,86.800,86.800
3.571,0.011,0.000,0.004,-0.005,0.000,-0.036,-0.074,0.000,-4.586,86.800,86.800
3.584,0.011,0.000,0.005,-0.004,0.000,-0.038,-0.104,0.000,-4.588,86.800,86.800
3.597,0.011,0.000,0.006,-0.002,0.000,-0.036,0.050,0.000,-4.586,86.800,86.800
3.610,0.011,0.000,0.007,-0.001,0.000,-0.034,-0.055,0.000,-4.587,86.800,86.800
3.623,0.011,0.000,0.007,0.008,0.000,-0.035,-0.089,0.000,-4.587,86.800,86.800
3.636,0.011,0.000,0.007,0.001,0.000,-0.032,0.103,0.000,-4.585,86.800,86.800
3.649,0.011,0.000,0.008,0.008,0.000,-0.030,-0.102,0.000,-4.587,86.800,86.800
3.673,0.011,0.000,0.009,-0.005,0.000,-0.028,0.116,0.000,-4.587,86.800,86.800
3.686,0.011,0.000,0.009,0.006,0.000,-0.027,-0.124,0.000,-4.589,86.800,86.800
3.699,0.011,0.000,0.009,0.010,0.000,-0.029,-0.093,0.000,-4.589,86.800,86.800
3.712,0.011,0.000,0.009,-0.007,0.000,-0.026,0.074,0.000,-4.588,86.800,86.800
3.725,0.011,0.000,0.010,0.007,0.000,-0.026,-0.125,0.000,-4.590,86.800,86.800
3.738,0.011,0.000,0.010,0.004,0.000,-0.027,-0.010,0.000,-4.590,86.800,86.800
3.762,0.012,0.000,0.012,0.006,0.000,-0.024,-0.109,0.000,-4.591,86.800,86.800
3.775,0.011,0.000,0.012,-0.004,0.000,-0.024,-0.028,0.000,-4.591,86.800,86.800
3.788,0.011,0.000,0.015,-0.018,0.000,-0.021,0.085,0.000,-4.591,86.800,86.800
3.801,0.011,0.000,0.016,-0.003,0.000,-0.022,-0.136,0.000,-4.593,86.800,86.800
3.814,0.011,0.000,0.016,0.001,0.000,-0.021,0.052,0.000,-4.593,86.800,86.800
3.827,0.011,0.000,0.018,-0.010,0.000,-0.019,0.018,0.000,-4.594,86.800,86.800
3.840,0.011,0.000,0.017,0.013,0.000,-0.020,-0.121,0.000,-4.594,86.800,86.800
3.862,0.011,0.000,0.018,-0.003,0.000,-0.019,0.012,0.000,-4.593,86.800,86.800
3.875,0.011,0.000,0.017,0.011,0.000,-0.020,-0.180,0.000,-4.592,86.800,86.800
3.888,0.011,0.000,0.017,0.003,0.000,-0.021,-0.034,0.000,-4.592,86.800,86.800
3.901,0.011,0.000,0.019,-0.014,0.000,-0.020,-0.041,0.000,-4.594,86.800,86.800
3.914,0.011,0.000,0.018,0.018,0.000,-0.020,-0.094,0.000,-4.593,86.800,86.800
3.927,0.011,0.000,0.017,0.003,0.000,-0.019,-0.023,0.000,-4.593,86.800,86.800
3.951,0.011,0.000,0.016,0.011,0.000,-0.019,-0.062,0.000,-4.593,86.800,86.800
3.964,0.011,0.000,0.016,0.006,0.000,-0.019,-0.019,0.000,-4.593,86.800,86.800
3.977,0.011,0.000,0.016,0.002,0.000,-0.018,-0.016,0.000,-4.594,86.800,86.800
3.990,0.011,0.000,0.015,0.016,0.000,-0.017,-0.006,0.000,-4.592,86.800,86.800
4.003,0.011,0.000,0.016,-0.010,0.000,-0.015,0.031,0.000,-4.593,86.800,86.800
4.016,0.011,0.000,0.018,0.001,0.000,-0.015,-0.036,0.000,-4.594,86.800,86.800
4.029,0.011,0.000,0.017,0.006,0.000,-0.014,0.026,0.000,-4.592,86.800,86.800
