timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_control,roll_setpoint,roll_measurement,roll_control,yaw_setpoint,yaw_measurement,yaw_control
1.742,0.001,0.000,1.390,-0.547,0.000,-1.263,-3.040,0.000,5.916,-14.848
1.743,0.000,0.000,1.389,-0.553,0.000,-1.262,-3.080,0.000,5.916,-14.876
1.745,0.000,0.000,1.388,-0.545,0.000,-1.260,-3.055,0.000,5.916,-14.904
1.747,0.001,0.000,1.387,-0.540,0.000,-1.259,-3.053,0.000,5.916,-14.916
1.749,0.001,0.000,1.386,-0.549,0.000,-1.258,-3.136,0.000,5.916,-14.944
1.763,0.001,0.000,1.376,0.308,0.000,-1.249,-2.136,0.000,5.917,-15.109
1.765,0.001,0.000,1.375,-0.537,0.000,-1.248,-3.131,0.000,5.917,-14.893
1.766,0.000,0.000,1.374,-0.527,0.000,-1.247,-3.103,0.000,5.917,-14.890
1.768,0.001,0.000,1.372,-0.531,0.000,-1.246,-3.150,0.000,5.917,-14.886
1.770,0.001,0.000,1.371,-0.523,0.000,-1.245,-3.131,0.000,5.917,-14.898
1.771,0.000,0.000,1.370,-0.531,0.000,-1.244,-3.165,0.000,5.917,-14.910
1.773,0.000,0.000,1.369,-0.526,0.000,-1.242,-3.114,0.000,5.917,-14.922
1.785,0.000,0.000,1.360,0.200,0.000,-1.235,-2.114,0.000,5.917,-15.011
1.787,0.001,0.000,1.359,-0.532,0.000,-1.234,-3.114,0.000,5.917,-15.007
1.789,0.001,0.000,1.358,-0.527,0.000,-1.233,-3.130,0.000,5.917,-15.019
1.790,0.000,0.000,1.357,-0.536,0.000,-1.233,-3.174,0.000,5.917,-15.046
1.792,0.001,0.000,1.356,-0.530,0.000,-1.232,-3.140,0.000,5.917,-15.028
1.794,0.001,0.000,1.354,-0.536,0.000,-1.231,-3.164,0.000,5.917,-15.024
1.796,0.001,0.000,1.353,-0.528,0.000,-1.230,-3.112,0.000,5.917,-15.005
1.810,0.001,0.000,1.344,0.310,0.000,-1.222,-2.112,0.000,5.917,-14.879
1.811,0.000,0.000,1.343,-0.526,0.000,-1.221,-3.112,0.000,5.917,-15.043
1.813,0.000,0.000,1.341,-0.514,0.000,-1.220,-3.058,0.000,5.917,-15.085
1.815,0.001,0.000,1.340,-0.516,0.000,-1.219,-3.049,0.000,5.917,-15.143
1.817,0.001,0.000,1.339,-0.507,0.000,-1.218,-2.972,0.000,5.917,-15.200
1.818,0.000,0.000,1.338,-0.514,0.000,-1.216,-2.979,0.000,5.917,-15.273
1.820,0.001,0.000,1.336,-0.510,0.000,-1.215,-2.918,0.000,5.917,-15.346
1.822,0.001,0.000,1.335,-0.517,0.000,-1.214,-2.941,0.000,5.917,-15.419
1.836,0.001,0.000,1.325,0.353,0.000,-1.204,-1.941,0.000,5.919,-16.419
1.838,0.001,0.000,1.324,-0.506,0.000,-1.203,-2.847,0.000,5.919,-15.419
1.840,0.001,0.000,1.323,-0.524,0.000,-1.202,-2.964,0.000,5.920,-15.258
1.841,0.000,0.000,1.322,-0.519,0.000,-1.200,-2.947,0.000,5.920,-15.193
1.843,0.001,0.000,1.321,-0.524,0.000,-1.199,-3.008,0.000,5.919,-15.128
1.845,0.001,0.000,1.320,-0.515,0.000,-1.198,-2.995,0.000,5.919,-15.078
1.846,0.000,0.000,1.319,-0.518,0.000,-1.197,-3.043,0.000,5.919,-15.043
1.861,0.001,0.000,1.309,0.346,0.000,-1.189,-2.043,0.000,5.918,-14.289
1.862,0.000,0.000,1.308,-0.508,0.000,-1.188,-2.978,0.000,5.918,-15.170
1.864,0.001,0.000,1.306,-0.495,0.000,-1.187,-2.930,0.000,5.918,-15.226
1.866,0.001,0.000,1.305,-0.487,0.000,-1.186,-2.900,0.000,5.918,-15.298
1.867,0.000,0.000,1.304,-0.501,0.000,-1.185,-2.967,0.000,5.918,-15.355
1.869,0.000,0.000,1.302,-0.499,0.000,-1.184,-2.940,0.000,5.918,-15.397
1.871,0.001,0.000,1.301,-0.510,0.000,-1.183,-2.973,0.000,5.919,-15.423
1.885,0.001,0.000,1.292,0.304,0.000,-1.174,-1.973,0.000,5.919,-15.740
1.887,0.001,0.000,1.291,-0.515,0.000,-1.173,-2.960,0.000,5.919,-15.277
1.889,0.001,0.000,1.290,-0.513,0.000,-1.172,-2.914,0.000,5.919,-15.196
1.890,0.000,0.000,1.289,-0.509,0.000,-1.171,-2.864,0.000,5.919,-15.130
1.892,0.001,0.000,1.288,-0.517,0.000,-1.170,-2.901,0.000,5.918,-15.110
1.894,0.001,0.000,1.287,-0.505,0.000,-1.169,-2.831,0.000,5.918,-15.074
1.895,0.000,0.000,1.286,-0.507,0.000,-1.168,-2.853,0.000,5.918,-15.084
1.930,0.001,0.000,1.263,0.493,0.000,-1.145,-1.853,0.000,5.910,-14.084
1.931,0.001,0.000,1.262,-0.495,0.000,-1.144,-2.816,0.000,5.910,-14.921
1.933,0.001,0.000,1.261,-0.486,0.000,-1.143,-2.782,0.000,5.909,-14.793
1.935,0.001,0.000,1.260,-0.496,0.000,-1.142,-2.855,0.000,5.909,-14.771
1.936,0.000,0.000,1.258,-0.493,0.000,-1.141,-2.849,0.000,5.908,-14.688
1.938,0.000,0.000,1.257,-0.493,0.000,-1.140,-2.854,0.000,5.907,-14.636
1.940,0.001,0.000,1.256,-0.503,0.000,-1.139,-2.912,0.000,5.907,-14.705
1.954,0.001,0.000,1.248,0.189,0.000,-1.131,-1.912,0.000,5.902,-13.705
1.955,0.000,0.000,1.248,-0.508,0.000,-1.130,-2.844,0.000,5.902,-14.705
1.957,0.001,0.000,1.247,-0.504,0.000,-1.129,-2.807,0.000,5.901,-15.091
1.959,0.001,0.000,1.246,-0.508,0.000,-1.128,-2.838,0.000,5.901,-15.176
1.961,0.001,0.000,1.245,-0.500,0.000,-1.127,-2.812,0.000,5.901,-15.216
1.962,0.000,0.000,1.244,-0.493,0.000,-1.126,-2.797,0.000,5.901,-15.241
1.964,0.001,0.000,1.243,-0.500,0.000,-1.126,-2.867,0.000,5.900,-15.280
1.978,0.001,0.000,1.234,0.246,0.000,-1.118,-1.867,0.000,5.898,-14.280
1.980,0.001,0.000,1.233,-0.488,0.000,-1.118,-2.861,0.000,5.898,-15.157
1.981,0.000,0.000,1.232,-0.475,0.000,-1.117,-2.793,0.000,5.898,-15.120
1.983,0.001,0.000,1.231,-0.479,0.000,-1.116,-2.782,0.000,5.897,-15.129
1.985,0.001,0.000,1.230,-0.471,0.000,-1.114,-2.684,0.000,5.897,-15.123
1.986,0.000,0.000,1.229,-0.478,0.000,-1.113,-2.666,0.000,5.896,-15.162
1.988,0.000,0.000,1.227,-0.473,0.000,-1.112,-2.580,0.000,5.896,-15.186
2.002,0.000,0.000,1.218,0.318,0.000,-1.102,-1.580,0.000,5.894,-14.186
2.004,0.001,0.000,1.217,-0.483,0.000,-1.101,-2.580,0.000,5.894,-15.186
2.006,0.001,0.000,1.216,-0.479,0.000,-1.100,-2.621,0.000,5.894,-15.423
2.007,0.000,0.000,1.215,-0.487,0.000,-1.099,-2.681,0.000,5.894,-15.462
2.009,0.001,0.000,1.214,-0.482,0.000,-1.098,-2.681,0.000,5.894,-15.486
2.011,0.001,0.000,1.213,-0.484,0.000,-1.097,-2.736,0.000,5.894,-15.480
2.013,0.001,0.000,1.212,-0.476,0.000,-1.096,-2.729,0.000,5.893,-15.458
2.027,0.001,0.000,1.203,0.318,0.000,-1.088,-1.729,0.000,5.892,-14.458
2.028,0.000,0.000,1.202,-0.470,0.000,-1.087,-2.715,0.000,5.892,-15.412
2.030,0.001,0.000,1.201,-0.455,0.000,-1.086,-2.666,0.000,5.892,-15.390
2.032,0.001,0.000,1.200,-0.459,0.000,-1.085,-2.711,0.000,5.891,-15.429
2.033,0.000,0.000,1.199,-0.452,0.000,-1.084,-2.689,0.000,5.891,-15.468
2.035,0.001,0.000,1.197,-0.460,0.000,-1.083,-2.733,0.000,5.891,-15.553
2.037,0.001,0.000,1.196,-0.454,0.000,-1.082,-2.690,0.000,5.891,-15.623
2.039,0.001,0.000,1.195,-0.465,0.000,-1.081,-2.721,0.000,5.891,-15.724
2.053,0.001,0.000,1.186,0.320,0.000,-1.073,-1.721,0.000,5.892,-16.145
2.054,0.000,0.000,1.185,-0.457,0.000,-1.072,-2.641,0.000,5.892,-15.681
2.056,0.001,0.000,1.184,-0.473,0.000,-1.072,-2.709,0.000,5.892,-15.629
2.058,0.001,0.000,1.183,-0.469,0.000,-1.071,-2.670,0.000,5.892,-15.546
2.059,0.000,0.000,1.182,-0.475,0.000,-1.070,-2.700,0.000,5.891,-15.493
2.061,0.000,0.000,1.181,-0.469,0.000,-1.069,-2.680,0.000,5.891,-15.409
2.063,0.001,0.000,1.180,-0.472,0.000,-1.068,-2.720,0.000,5.891,-15.356
2.077,0.001,0.000,1.172,0.273,0.000,-1.060,-1.720,0.000,5.888,-14.356
2.078,0.000,0.000,1.171,-0.462,0.000,-1.059,-2.612,0.000,5.888,-15.356
2.080,0.000,0.000,1.170,-0.451,0.000,-1.058,-2.514,0.000,5.888,-15.574
2.082,0.001,0.000,1.168,-0.443,0.000,-1.057,-2.431,0.000,5.888,-15.659
2.084,0.001,0.000,1.167,-0.454,0.000,-1.056,-2.465,0.000,5.888,-15.743
2.086,0.001,0.000,1.166,-0.450,0.000,-1.055,-2.393,0.000,5.888,-15.828
2.087,0.000,0.000,1.165,-0.460,0.000,-1.053,-2.437,0.000,5.888,-15.897
2.101,0.000,0.000,1.157,0.271,0.000,-1.043,-1.437,0.000,5.889,-16.334
2.103,0.001,0.000,1.156,-0.465,0.000,-1.042,-2.437,0.000,5.889,-15.778
2.105,0.001,0.000,1.155,-0.462,0.000,-1.041,-2.490,0.000,5.889,-15.725
2.106,0.000,0.000,1.154,-0.460,0.000,-1.040,-2.491,0.000,5.888,-15.656
2.108,0.001,0.000,1.153,-0.469,0.000,-1.039,-2.560,0.000,5.888,-15.603
2.110,0.001,0.000,1.152,-0.461,0.000,-1.038,-2.516,0.000,5.888,-15.565
2.111,0.000,0.000,1.151,-0.463,0.000,-1.037,-2.526,0.000,5.888,-15.542
2.126,0.001,0.000,1.143,0.253,0.000,-1.029,-1.526,0.000,5.886,-14.542
2.127,0.000,0.000,1.142,-0.456,0.000,-1.028,-2.526,0.000,5.886,-15.542
2.129,0.001,0.000,1.141,-0.446,0.000,-1.027,-2.507,0.000,5.886,-15.760
2.131,0.001,0.000,1.140,-0.449,0.000,-1.026,-2.549,0.000,5.886,-15.860
2.132,0.000,0.000,1.139,-0.443,0.000,-1.025,-2.537,0.000,5.886,-15.898
2.134,0.000,0.000,1.138,-0.440,0.000,-1.024,-2.521,0.000,5.886,-15.967
2.136,0.001,0.000,1.137,-0.454,0.000,-1.023,-2.593,0.000,5.886,-15.975
2.150,0.001,0.000,1.129,0.256,0.000,-1.016,-1.593,0.000,5.886,-16.121
2.151,0.000,0.000,1.128,-0.451,0.000,-1.015,-2.533,0.000,5.886,-15.823
2.153,0.000,0.000,1.127,-0.446,0.000,-1.014,-2.475,0.000,5.886,-15.770
2.155,0.001,0.000,1.126,-0.452,0.000,-1.013,-2.484,0.000,5.886,-15.746
2.157,0.001,0.000,1.125,-0.445,0.000,-1.012,-2.428,0.000,5.886,-15.708
2.159,0.001,0.000,1.124,-0.440,0.000,-1.011,-2.397,0.000,5.886,-15.700
2.160,0.000,0.000,1.123,-0.448,0.000,-1.010,-2.450,0.000,5.885,-15.738
2.174,0.001,0.000,1.115,0.254,0.000,-1.001,-1.450,0.000,5.884,-14.919
2.176,0.001,0.000,1.114,-0.445,0.000,-1.000,-2.412,0.000,5.884,-15.873
2.178,0.001,0.000,1.113,-0.438,0.000,-0.999,-2.383,0.000,5.884,-15.910
2.179,0.000,0.000,1.112,-0.441,0.000,-0.998,-2.399,0.000,5.884,-15.964
2.181,0.001,0.000,1.111,-0.435,0.000,-0.997,-2.361,0.000,5.884,-15.956
2.183,0.001,0.000,1.110,-0.442,0.000,-0.996,-2.412,0.000,5.884,-15.963
2.184,0.000,0.000,1.109,-0.440,0.000,-0.995,-2.399,0.000,5.884,-15.955
2.198,0.000,0.000,1.101,0.248,0.000,-0.987,-1.399,0.000,5.884,-15.473
2.200,0.001,0.000,1.100,-0.441,0.000,-0.987,-2.399,0.000,5.884,-15.908
2.202,0.001,0.000,1.099,-0.433,0.000,-0.986,-2.427,0.000,5.884,-15.900
2.203,0.000,0.000,1.098,-0.437,0.000,-0.985,-2.438,0.000,5.884,-15.922
2.205,0.000,0.000,1.097,-0.429,0.000,-0.984,-2.390,0.000,5.883,-15.929
2.207,0.001,0.000,1.096,-0.431,0.000,-0.983,-2.408,0.000,5.883,-15.967
2.209,0.001,0.000,1.095,-0.419,0.000,-0.982,-2.339,0.000,5.883,-16.004
2.223,0.001,0.000,1.087,0.339,0.000,-0.974,-1.339,0.000,5.883,-15.996
2.224,0.000,0.000,1.086,-0.426,0.000,-0.973,-2.339,0.000,5.883,-16.034
2.226,0.001,0.000,1.085,-0.421,0.000,-0.972,-2.391,0.000,5.883,-16.041
2.228,0.001,0.000,1.084,-0.426,0.000,-0.971,-2.434,0.000,5.883,-16.048
2.230,0.001,0.000,1.083,-0.421,0.000,-0.970,-2.428,0.000,5.883,-16.009
2.231,0.000,0.000,1.082,-0.428,0.000,-0.970,-2.464,0.000,5.883,-16.001
2.233,0.001,0.000,1.081,-0.424,0.000,-0.969,-2.446,0.000,5.883,-15.977
2.235,0.001,0.000,1.080,-0.432,0.000,-0.968,-2.482,0.000,5.883,-15.938
2.252,0.001,0.000,1.070,0.435,0.000,-0.960,-1.482,0.000,5.882,-15.027
2.254,0.001,0.000,1.069,-0.414,0.000,-0.959,-2.375,0.000,5.882,-16.010
2.255,0.000,0.000,1.068,-0.427,0.000,-0.959,-2.441,0.000,5.882,-16.078
2.257,0.000,0.000,1.067,-0.420,0.000,-0.958,-2.420,0.000,5.882,-16.146
2.259,0.001,0.000,1.066,-0.423,0.000,-0.957,-2.453,0.000,5.882,-16.199
2.261,0.001,0.000,1.065,-0.413,0.000,-0.956,-2.427,0.000,5.882,-16.282
2.262,0.000,0.000,1.064,-0.416,0.000,-0.956,-2.454,0.000,5.882,-16.335
2.460,0.001,0.000,0.944,0.584,0.000,-0.868,-1.454,0.000,5.903,-17.335
2.461,0.000,0.000,0.943,-0.369,0.000,-0.867,-2.208,0.000,5.904,-16.335
2.463,0.000,0.000,0.942,-0.361,0.000,-0.866,-2.152,0.000,5.904,-16.307
2.465,0.001,0.000,0.941,-0.356,0.000,-0.865,-2.102,0.000,5.904,-16.329
2.467,0.001,0.000,0.940,-0.365,0.000,-0.864,-2.120,0.000,5.904,-16.306
2.468,0.000,0.000,0.939,-0.361,0.000,-0.864,-2.067,0.000,5.904,-16.344
2.470,0.001,0.000,0.938,-0.368,0.000,-0.863,-2.073,0.000,5.904,-16.366
2.484,0.000,0.000,0.931,0.291,0.000,-0.855,-1.073,0.000,5.906,-17.366
2.486,0.001,0.000,0.930,-0.368,0.000,-0.855,-2.073,0.000,5.906,-16.383
2.488,0.001,0.000,0.929,-0.363,0.000,-0.854,-2.074,0.000,5.906,-16.375
2.489,0.000,0.000,0.928,-0.360,0.000,-0.853,-2.056,0.000,5.906,-16.351
2.491,0.001,0.000,0.927,-0.368,0.000,-0.852,-2.104,0.000,5.906,-16.328
2.493,0.001,0.000,0.926,-0.360,0.000,-0.851,-2.060,0.000,5.906,-16.289
2.494,0.000,0.000,0.925,-0.365,0.000,-0.850,-2.090,0.000,5.906,-16.235
2.508,0.000,0.000,0.918,0.287,0.000,-0.844,-1.090,0.000,5.906,-15.997
2.510,0.001,0.000,0.917,-0.360,0.000,-0.843,-2.070,0.000,5.906,-16.263
2.512,0.001,0.000,0.916,-0.352,0.000,-0.842,-2.031,0.000,5.906,-16.269
2.513,0.000,0.000,0.915,-0.358,0.000,-0.841,-2.070,0.000,5.906,-16.322
2.515,0.000,0.000,0.914,-0.352,0.000,-0.840,-2.041,0.000,5.906,-16.374
2.517,0.001,0.000,0.913,-0.350,0.000,-0.840,-2.028,0.000,5.906,-16.427
2.519,0.001,0.000,0.913,-0.360,0.000,-0.839,-2.080,0.000,5.906,-16.464
2.533,0.001,0.000,0.906,0.253,0.000,-0.832,-1.080,0.000,5.907,-17.358
2.534,0.000,0.000,0.905,-0.362,0.000,-0.832,-2.074,0.000,5.907,-16.419
2.536,0.000,0.000,0.904,-0.359,0.000,-0.831,-2.053,0.000,5.907,-16.395
2.538,0.001,0.000,0.903,-0.364,0.000,-0.830,-2.088,0.000,5.907,-16.356
2.540,0.001,0.000,0.902,-0.360,0.000,-0.830,-2.076,0.000,5.907,-16.316
2.541,0.000,0.000,0.902,-0.357,0.000,-0.829,-2.071,0.000,5.907,-16.292
2.543,0.001,0.000,0.901,-0.364,0.000,-0.828,-2.121,0.000,5.907,-16.268
2.557,0.001,0.000,0.894,0.208,0.000,-0.823,-1.121,0.000,5.907,-15.907
2.559,0.001,0.000,0.894,-0.360,0.000,-0.822,-2.067,0.000,5.907,-16.356
2.560,0.000,0.000,0.893,-0.354,0.000,-0.821,-2.011,0.000,5.907,-16.408
2.562,0.001,0.000,0.892,-0.358,0.000,-0.820,-2.020,0.000,5.907,-16.445
2.564,0.001,0.000,0.891,-0.353,0.000,-0.819,-1.966,0.000,5.907,-16.497
2.565,0.000,0.000,0.890,-0.358,0.000,-0.819,-1.985,0.000,5.907,-16.535
2.567,0.000,0.000,0.890,-0.354,0.000,-0.818,-1.946,0.000,5.907,-16.556
2.582,0.001,0.000,0.883,0.208,0.000,-0.811,-0.946,0.000,5.908,-17.358
2.583,0.000,0.000,0.883,-0.358,0.000,-0.810,-1.946,0.000,5.908,-16.495
2.585,0.001,0.000,0.882,-0.353,0.000,-0.809,-1.966,0.000,5.908,-16.455
2.587,0.001,0.000,0.881,-0.358,0.000,-0.809,-1.994,0.000,5.908,-16.431
2.588,0.000,0.000,0.880,-0.352,0.000,-0.808,-1.960,0.000,5.908,-16.406
2.590,0.001,0.000,0.879,-0.355,0.000,-0.807,-1.976,0.000,5.908,-16.397
2.592,0.001,0.000,0.879,-0.349,0.000,-0.806,-1.938,0.000,5.908,-16.388
2.606,0.001,0.000,0.872,0.212,0.000,-0.800,-0.938,0.000,5.908,-16.287
2.607,0.000,0.000,0.872,-0.352,0.000,-0.799,-1.938,0.000,5.908,-16.476
2.609,0.000,0.000,0.871,-0.346,0.000,-0.798,-1.937,0.000,5.908,-16.497
2.611,0.001,0.000,0.870,-0.351,0.000,-0.797,-1.980,0.000,5.908,-16.549
2.613,0.001,0.000,0.869,-0.346,0.000,-0.797,-1.963,0.000,5.908,-16.571
2.614,0.000,0.000,0.869,-0.352,0.000,-0.796,-2.001,0.000,5.908,-16.592
2.616,0.000,0.000,0.868,-0.348,0.000,-0.795,-1.987,0.000,5.908,-16.583
2.618,0.001,0.000,0.867,-0.353,0.000,-0.795,-2.023,0.000,5.908,-16.574
2.632,0.001,0.000,0.861,0.174,0.000,-0.789,-1.023,0.000,5.909,-16.886
2.634,0.001,0.000,0.860,-0.341,0.000,-0.788,-1.952,0.000,5.909,-16.525
2.635,0.000,0.000,0.860,-0.349,0.000,-0.788,-1.993,0.000,5.909,-16.531
2.637,0.000,0.000,0.859,-0.344,0.000,-0.787,-1.963,0.000,5.909,-16.522
2.639,0.001,0.000,0.858,-0.346,0.000,-0.786,-1.977,0.000,5.909,-16.558
2.641,0.001,0.000,0.857,-0.340,0.000,-0.786,-1.945,0.000,5.909,-16.564
2.642,0.000,0.000,0.857,-0.343,0.000,-0.785,-1.968,0.000,5.909,-16.585
2.656,0.000,0.000,0.850,0.207,0.000,-0.779,-0.968,0.000,5.909,-17.081
2.658,0.001,0.000,0.850,-0.342,0.000,-0.779,-1.937,0.000,5.910,-16.629
2.660,0.001,0.000,0.849,-0.337,0.000,-0.778,-1.899,0.000,5.910,-16.619
2.662,0.001,0.000,0.848,-0.335,0.000,-0.777,-1.876,0.000,5.910,-16.625
2.663,0.000,0.000,0.847,-0.345,0.000,-0.776,-1.929,0.000,5.910,-16.600
2.665,0.001,0.000,0.847,-0.341,0.000,-0.776,-1.903,0.000,5.910,-16.575
2.667,0.001,0.000,0.846,-0.346,0.000,-0.775,-1.937,0.000,5.910,-16.535
2.681,0.001,0.000,0.840,0.166,0.000,-0.769,-0.937,0.000,5.909,-16.266
2.682,0.000,0.000,0.840,-0.342,0.000,-0.769,-1.918,0.000,5.909,-16.561
2.684,0.001,0.000,0.839,-0.336,0.000,-0.768,-1.873,0.000,5.909,-16.597
2.686,0.001,0.000,0.838,-0.334,0.000,-0.767,-1.846,0.000,5.909,-16.618
2.687,0.000,0.000,0.837,-0.340,0.000,-0.766,-1.873,0.000,5.909,-16.654
2.689,0.000,0.000,0.837,-0.335,0.000,-0.765,-1.836,0.000,5.909,-16.675
2.691,0.001,0.000,0.836,-0.338,0.000,-0.765,-1.848,0.000,5.910,-16.711
2.705,0.001,0.000,0.830,0.175,0.000,-0.758,-0.848,0.000,5.910,-17.283
2.707,0.001,0.000,0.829,-0.339,0.000,-0.758,-1.848,0.000,5.910,-16.678
2.708,0.000,0.000,0.829,-0.335,0.000,-0.757,-1.841,0.000,5.910,-16.683
2.710,0.001,0.000,0.828,-0.339,0.000,-0.756,-1.869,0.000,5.910,-16.658
2.712,0.001,0.000,0.827,-0.334,0.000,-0.755,-1.840,0.000,5.910,-16.633
2.714,0.001,0.000,0.827,-0.331,0.000,-0.755,-1.821,0.000,5.910,-16.623
2.715,0.000,0.000,0.826,-0.338,0.000,-0.754,-1.869,0.000,5.910,-16.598
2.733,0.001,0.000,0.819,0.313,0.000,-0.746,-0.869,0.000,5.910,-16.420
2.735,0.001,0.000,0.818,-0.333,0.000,-0.746,-1.833,0.000,5.910,-16.669
2.736,0.000,0.000,0.817,-0.327,0.000,-0.745,-1.798,0.000,5.910,-16.705
2.738,0.001,0.000,0.817,-0.332,0.000,-0.744,-1.831,0.000,5.910,-16.726
2.740,0.001,0.000,0.816,-0.327,0.000,-0.744,-1.804,0.000,5.910,-16.777
2.742,0.001,0.000,0.815,-0.325,0.000,-0.743,-1.800,0.000,5.910,-16.782
2.743,0.000,0.000,0.815,-0.331,0.000,-0.742,-1.843,0.000,5.910,-16.788
2.757,0.000,0.000,0.809,0.162,0.000,-0.737,-0.843,0.000,5.911,-17.114
2.759,0.001,0.000,0.808,-0.330,0.000,-0.736,-1.841,0.000,5.911,-16.723
2.761,0.001,0.000,0.808,-0.326,0.000,-0.735,-1.811,0.000,5.911,-16.713
2.762,0.000,0.000,0.807,-0.330,0.000,-0.735,-1.831,0.000,5.911,-16.687
2.764,0.000,0.000,0.806,-0.326,0.000,-0.734,-1.805,0.000,5.911,-16.677
2.766,0.001,0.000,0.806,-0.328,0.000,-0.733,-1.819,0.000,5.911,-16.682
2.768,0.001,0.000,0.805,-0.324,0.000,-0.733,-1.796,0.000,5.911,-16.687
2.782,0.001,0.000,0.799,0.172,0.000,-0.727,-0.796,0.000,5.910,-16.677
2.783,0.000,0.000,0.799,-0.325,0.000,-0.726,-1.796,0.000,5.910,-16.758
2.785,0.001,0.000,0.798,-0.320,0.000,-0.726,-1.776,0.000,5.911,-16.778
2.787,0.001,0.000,0.797,-0.324,0.000,-0.725,-1.799,0.000,5.911,-16.784
2.789,0.001,0.000,0.797,-0.319,0.000,-0.724,-1.770,0.000,5.911,-16.819
2.790,0.000,0.000,0.796,-0.324,0.000,-0.724,-1.802,0.000,5.911,-16.809
2.792,0.001,0.000,0.795,-0.318,0.000,-0.723,-1.778,0.000,5.911,-16.799
2.806,0.001,0.000,0.790,0.170,0.000,-0.718,-0.778,0.000,5.911,-16.865
2.808,0.001,0.000,0.789,-0.321,0.000,-0.717,-1.778,0.000,5.911,-16.778
2.810,0.001,0.000,0.788,-0.316,0.000,-0.716,-1.750,0.000,5.911,-16.783
2.811,0.001,0.000,0.788,-0.319,0.000,-0.716,-1.762,0.000,5.911,-16.773
2.813,0.001,0.000,0.787,-0.315,0.000,-0.715,-1.724,0.000,5.911,-16.793
2.815,0.001,0.000,0.786,-0.319,0.000,-0.714,-1.737,0.000,5.911,-16.813
2.816,0.000,0.000,0.786,-0.315,0.000,-0.713,-1.701,0.000,5.911,-16.849
2.818,0.001,0.000,0.785,-0.318,0.000,-0.713,-1.714,0.000,5.911,-16.854
2.832,0.000,0.000,0.779,0.167,0.000,-0.707,-0.714,0.000,5.911,-17.241
2.834,0.001,0.000,0.779,-0.309,0.000,-0.706,-1.674,0.000,5.911,-16.864
2.836,0.001,0.000,0.778,-0.320,0.000,-0.705,-1.740,0.000,5.911,-16.838
2.837,0.000,0.000,0.778,-0.317,0.000,-0.704,-1.721,0.000,5.911,-16.828
2.839,0.000,0.000,0.777,-0.322,0.000,-0.704,-1.756,0.000,5.911,-16.802
2.841,0.001,0.000,0.776,-0.318,0.000,-0.703,-1.729,0.000,5.911,-16.776
2.843,0.001,0.000,0.776,-0.322,0.000,-0.703,-1.758,0.000,5.911,-16.765
2.920,0.001,0.000,0.749,0.678,0.000,-0.675,-0.758,0.000,5.907,-15.765
2.921,0.000,0.000,0.749,-0.313,0.000,-0.674,-1.703,0.000,5.907,-16.751
2.923,0.000,0.000,0.748,-0.309,0.000,-0.673,-1.688,0.000,5.907,-16.725
2.925,0.001,0.000,0.747,-0.307,0.000,-0.673,-1.687,0.000,5.907,-16.699
2.927,0.001,0.000,0.747,-0.311,0.000,-0.672,-1.724,0.000,5.907,-16.703
2.929,0.001,0.000,0.746,-0.309,0.000,-0.672,-1.712,0.000,5.906,-16.661
2.930,0.000,0.000,0.746,-0.312,0.000,-0.671,-1.731,0.000,5.906,-16.650
2.944,0.000,0.000,0.741,0.088,0.000,-0.667,-0.731,0.000,5.905,-15.650
2.946,0.001,0.000,0.741,-0.309,0.000,-0.666,-1.703,0.000,5.905,-16.650
2.948,0.001,0.000,0.740,-0.306,0.000,-0.666,-1.673,0.000,5.904,-16.767
2.950,0.001,0.000,0.740,-0.303,0.000,-0.665,-1.651,0.000,5.904,-16.786
2.951,0.000,0.000,0.739,-0.309,0.000,-0.665,-1.679,0.000,5.904,-16.836
2.953,0.001,0.000,0.738,-0.304,0.000,-0.664,-1.647,0.000,5.904,-16.856
2.955,0.001,0.000,0.738,-0.309,0.000,-0.664,-1.668,0.000,5.904,-16.875
2.969,0.001,0.000,0.733,0.101,0.000,-0.659,-0.668,0.000,5.904,-16.604
2.970,0.000,0.000,0.733,-0.305,0.000,-0.658,-1.660,0.000,5.904,-16.837
2.972,0.000,0.000,0.732,-0.300,0.000,-0.658,-1.629,0.000,5.904,-16.811
2.974,0.001,0.000,0.732,-0.302,0.000,-0.657,-1.644,0.000,5.904,-16.800
2.976,0.001,0.000,0.731,-0.297,0.000,-0.656,-1.616,0.000,5.904,-16.789
2.977,0.000,0.000,0.730,-0.293,0.000,-0.656,-1.593,0.000,5.903,-16.762
2.979,0.001,0.000,0.730,-0.298,0.000,-0.655,-1.623,0.000,5.903,-16.796
2.993,0.000,0.000,0.725,0.152,0.000,-0.650,-0.623,0.000,5.902,-15.990
2.995,0.001,0.000,0.724,-0.296,0.000,-0.649,-1.594,0.000,5.902,-16.849
2.997,0.001,0.000,0.724,-0.291,0.000,-0.649,-1.559,0.000,5.902,-16.868
2.998,0.000,0.000,0.723,-0.295,0.000,-0.648,-1.582,0.000,5.902,-16.887
3.000,0.000,0.000,0.722,-0.291,0.000,-0.647,-1.559,0.000,5.902,-16.906
3.002,0.001,0.000,0.722,-0.287,0.000,-0.647,-1.544,0.000,5.902,-16.926
3.004,0.001,0.000,0.721,-0.292,0.000,-0.646,-1.587,0.000,5.902,-16.930
