timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_control,roll_setpoint,roll_measurement,roll_control,yaw_setpoint,yaw_measurement,yaw_control
0.122,0.122,0.000,0.049,0.000,0.000,0.013,0.000,0.000,-3.972,0.000
0.124,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.126,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.128,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.130,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.131,0.000,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.146,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.147,0.000,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.149,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.151,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.153,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.154,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.156,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.157,0.000,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.172,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.173,0.000,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.175,0.000,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.177,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.178,0.000,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.180,0.000,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.182,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.974,0.000
0.196,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.973,0.000
0.198,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.973,0.000
0.199,0.000,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.973,0.000
0.201,0.001,0.000,0.047,0.000,0.000,0.014,0.000,0.000,-3.973,0.000
0.203,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.973,0.000
0.204,0.000,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.973,0.000
0.206,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.973,0.000
0.207,0.000,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.973,0.000
0.222,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.223,0.000,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.225,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.227,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.228,0.000,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.230,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.232,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.246,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.248,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.249,0.000,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.251,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.974,0.000
0.253,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.254,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.256,0.001,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.257,0.000,0.000,0.047,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.272,0.001,0.000,0.048,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.273,0.000,0.000,0.048,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.275,0.001,0.000,0.048,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.277,0.001,0.000,0.048,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.278,0.000,0.000,0.048,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.280,0.001,0.000,0.048,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.282,0.001,0.000,0.048,0.000,0.000,0.013,0.000,0.000,-3.975,0.000
0.296,0.001,0.000,0.048,0.000,0.000,0.013,0.000,0.000,-3.976,0.000
0.297,0.000,0.000,0.048,0.000,0.000,0.013,0.000,0.000,-3.976,0.000
0.299,0.000,0.000,0.049,0.000,0.000,0.013,0.000,0.000,-3.976,0.000
0.301,0.001,0.000,0.049,0.000,0.000,0.013,0.000,0.000,-3.976,0.000
0.302,0.000,0.000,0.049,0.000,0.000,0.013,0.000,0.000,-3.976,0.000
0.304,0.001,0.000,0.049,0.000,0.000,0.013,0.000,0.000,-3.976,0.000
0.306,0.001,0.000,0.049,0.000,0.000,0.013,0.000,0.000,-3.976,0.000
0.307,0.000,0.000,0.049,0.000,0.000,0.013,0.000,0.000,-3.976,0.000
0.323,0.000,0.000,0.049,0.000,0.000,0.012,0.000,0.000,-3.977,0.000
0.325,0.001,0.000,0.049,0.000,0.000,0.012,0.000,0.000,-3.977,0.000
0.327,0.001,0.000,0.049,0.000,0.000,0.012,0.000,0.000,-3.977,0.000
0.328,0.000,0.000,0.049,0.000,0.000,0.012,0.000,0.000,-3.977,0.000
0.330,0.001,0.000,0.049,0.000,0.000,0.012,0.000,0.000,-3.977,0.000
0.332,0.001,0.000,0.049,0.000,0.000,0.012,0.000,0.000,-3.977,0.000
0.333,0.000,0.000,0.049,0.000,0.000,0.012,0.000,0.000,-3.977,0.000
0.351,0.001,0.000,0.050,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.352,0.000,0.000,0.050,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.354,0.001,0.000,0.050,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.356,0.001,0.000,0.050,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.357,0.000,0.000,0.050,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.359,0.001,0.000,0.050,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.361,0.001,0.000,0.050,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.362,0.000,0.000,0.050,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.376,0.000,0.000,0.051,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.378,0.001,0.000,0.051,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.380,0.001,0.000,0.051,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.381,0.001,0.000,0.051,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.383,0.001,0.000,0.051,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.384,0.000,0.000,0.051,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.386,0.001,0.000,0.051,0.000,0.000,0.011,0.000,0.000,-3.978,0.000
0.400,0.000,0.000,0.052,0.000,0.000,0.011,0.000,0.000,-3.979,0.000
0.402,0.001,0.000,0.052,0.000,0.000,0.011,0.000,0.000,-3.979,0.000
0.404,0.001,0.000,0.052,0.000,0.000,0.011,0.000,0.000,-3.979,0.000
0.405,0.001,0.000,0.052,0.000,0.000,0.011,0.000,0.000,-3.979,0.000
0.407,0.001,0.000,0.052,0.000,0.000,0.011,0.000,0.000,-3.979,0.000
0.408,0.000,0.000,0.052,0.000,0.000,0.011,0.000,0.000,-3.979,0.000
0.410,0.001,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.979,0.000
0.412,0.001,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.979,0.000
0.426,0.001,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.980,0.000
0.427,0.000,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.980,0.000
0.429,0.001,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.980,0.000
0.431,0.001,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.980,0.000
0.432,0.000,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.980,0.000
0.434,0.001,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.980,0.000
0.436,0.001,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.980,0.000
0.450,0.001,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.981,0.000
0.451,0.000,0.000,0.053,0.000,0.000,0.011,0.000,0.000,-3.981,0.000
0.453,0.000,0.000,0.054,0.000,0.000,0.011,0.000,0.000,-3.981,0.000
0.455,0.001,0.000,0.054,0.000,0.000,0.011,0.000,0.000,-3.981,0.000
0.456,0.000,0.000,0.054,0.000,0.000,0.011,0.000,0.000,-3.981,0.000
0.458,0.001,0.000,0.054,0.000,0.000,0.011,0.000,0.000,-3.981,0.000
0.460,0.001,0.000,0.054,0.000,0.000,0.011,0.000,0.000,-3.981,0.000
0.461,0.000,0.000,0.054,0.000,0.000,0.011,0.000,0.000,-3.981,0.000
0.476,0.001,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.982,0.000
0.477,0.001,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.982,0.000
0.479,0.001,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.982,0.000
0.480,0.000,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.982,0.000
0.482,0.001,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.982,0.000
0.484,0.001,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.982,0.000
0.485,0.000,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.982,0.000
0.487,0.001,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.982,0.000
0.499,0.001,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.982,0.000
0.501,0.001,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.982,0.000
0.502,0.000,0.000,0.054,0.000,0.000,0.012,0.000,0.000,-3.983,0.000
0.504,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.505,0.000,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.507,0.000,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.509,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.523,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.524,0.000,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.526,0.000,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.528,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.530,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.531,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.533,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.983,0.000
0.534,0.000,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.984,0.000
0.549,0.001,0.000,0.053,0.000,0.000,0.013,0.000,0.000,-3.984,0.000
0.550,0.000,0.000,0.053,0.000,0.000,0.013,0.000,0.000,-3.984,0.000
0.552,0.001,0.000,0.053,0.000,0.000,0.013,0.000,0.000,-3.984,0.000
0.554,0.001,0.000,0.053,0.000,0.000,0.013,0.000,0.000,-3.984,0.000
0.555,0.001,0.000,0.053,0.000,0.000,0.013,0.000,0.000,-3.984,0.000
0.557,0.001,0.000,0.053,0.000,0.000,0.013,0.000,0.000,-3.984,0.000
0.558,0.000,0.000,0.053,0.000,0.000,0.013,0.000,0.000,-3.984,0.000
0.573,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.985,0.000
0.574,0.000,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.985,0.000
0.576,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.985,0.000
0.577,0.000,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.985,0.000
0.579,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.985,0.000
0.581,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.985,0.000
0.582,0.000,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.985,0.000
0.584,0.001,0.000,0.054,0.000,0.000,0.013,0.000,0.000,-3.985,0.000
0.598,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.985,0.000
0.600,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.985,0.000
0.601,0.000,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.985,0.000
0.603,0.000,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.985,0.000
0.605,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.985,0.000
0.606,0.000,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.608,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.622,0.000,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.624,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.626,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.627,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.629,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.630,0.000,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.632,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.634,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.648,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.649,0.000,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.651,0.000,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.653,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.654,0.000,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.656,0.000,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.658,0.001,0.000,0.053,0.000,0.000,0.014,0.000,0.000,-3.986,0.000
0.676,0.001,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.677,0.000,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.679,0.001,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.680,0.000,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.682,0.000,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.684,0.001,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.685,0.000,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.687,0.001,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.701,0.000,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.703,0.001,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.705,0.001,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.706,0.000,0.000,0.053,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.708,0.001,0.000,0.054,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.710,0.001,0.000,0.054,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.711,0.000,0.000,0.054,0.000,0.000,0.015,0.000,0.000,-3.987,0.000
0.726,0.001,0.000,0.054,0.000,0.000,0.015,0.000,0.000,-3.986,0.000
0.727,0.000,0.000,0.054,0.000,0.000,0.015,0.000,0.000,-3.986,0.000
0.729,0.001,0.000,0.054,0.000,0.000,0.015,0.000,0.000,-3.986,0.000
0.731,0.001,0.000,0.054,0.000,0.000,0.015,0.000,0.000,-3.986,0.000
0.732,0.000,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.986,0.000
0.734,0.001,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.986,0.000
0.736,0.001,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.986,0.000
0.737,0.000,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.986,0.000
0.787,0.000,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.984,0.000
0.789,0.001,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.984,0.000
0.791,0.001,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.984,0.000
0.792,0.000,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.983,0.000
0.794,0.001,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.983,0.000
0.796,0.001,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.983,0.000
0.797,0.000,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.983,0.000
0.802,0.001,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.983,0.000
0.803,0.000,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.983,0.000
0.805,0.001,0.000,0.054,0.000,0.000,0.016,0.000,0.000,-3.983,0.000
0.807,0.001,0.000,0.054,0.000,0.000,0.017,0.000,0.000,-3.983,0.000
0.808,0.000,0.000,0.054,0.000,0.000,0.017,0.000,0.000,-3.983,0.000
0.810,0.001,0.000,0.054,0.000,0.000,0.017,0.000,0.000,-3.983,0.000
0.812,0.001,0.000,0.054,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.813,0.001,0.000,0.054,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.817,0.000,0.000,0.054,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.819,0.001,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.821,0.001,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.822,0.000,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.824,0.001,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.826,0.001,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.827,0.000,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.832,0.001,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.833,0.000,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.835,0.001,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.837,0.001,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.838,0.000,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.840,0.001,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.842,0.001,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.843,0.000,0.000,0.053,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.848,0.001,0.000,0.052,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.849,0.000,0.000,0.052,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.851,0.001,0.000,0.052,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.852,0.000,0.000,0.052,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.854,0.001,0.000,0.052,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.856,0.001,0.000,0.052,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.857,0.000,0.000,0.052,0.000,0.000,0.017,0.000,0.000,-3.982,0.000
0.862,0.001,0.000,0.052,0.000,0.000,0.018,0.000,0.000,-3.982,0.000
0.863,0.000,0.000,0.052,0.000,0.000,0.018,0.000,0.000,-3.982,0.000
0.865,0.001,0.000,0.051,0.000,0.000,0.018,0.000,0.000,-3.982,0.000
0.867,0.001,0.000,0.051,0.000,0.000,0.018,0.000,0.000,-3.982,0.000
0.868,0.000,0.000,0.051,0.000,0.000,0.018,0.000,0.000,-3.983,0.000
0.870,0.001,0.000,0.051,0.000,0.000,0.018,0.000,0.000,-3.983,0.000
0.872,0.001,0.000,0.051,0.000,0.000,0.018,0.000,0.000,-3.983,0.000
0.873,0.000,0.000,0.051,0.000,0.000,0.018,0.000,0.000,-3.983,0.000
0.878,0.001,0.000,0.051,0.000,0.000,0.019,0.000,0.000,-3.983,0.000
0.879,0.000,0.000,0.051,0.000,0.000,0.019,0.000,0.000,-3.983,0.000
0.881,0.001,0.000,0.051,0.000,0.000,0.019,0.000,0.000,-3.983,0.000
0.883,0.001,0.000,0.051,0.000,0.000,0.019,0.000,0.000,-3.983,0.000
0.884,0.000,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.983,0.000
0.886,0.001,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.983,0.000
0.888,0.001,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.983,0.000
0.889,0.000,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.983,0.000
0.894,0.001,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.983,0.000
0.895,0.000,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.983,0.000
0.897,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.983,0.000
0.899,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.983,0.000
0.900,0.000,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.983,0.000
0.902,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.983,0.000
0.904,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.983,0.000
0.908,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.983,0.000
0.910,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.983,0.000
0.911,0.000,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.983,0.000
0.913,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.983,0.000
0.915,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.916,0.000,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.918,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.919,0.000,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.924,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.926,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.927,0.000,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.929,0.001,0.000,0.050,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.930,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.932,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.934,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.938,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.940,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.942,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.943,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.984,0.000
0.945,0.001,0.000,0.049,0.000,0.000,0.021,0.000,0.000,-3.985,0.000
0.946,0.000,0.000,0.049,0.000,0.000,0.021,0.000,0.000,-3.985,0.000
0.948,0.001,0.000,0.049,0.000,0.000,0.021,0.000,0.000,-3.985,0.000
0.950,0.001,0.000,0.049,0.000,0.000,0.021,0.000,0.000,-3.985,0.000
0.954,0.001,0.000,0.049,0.000,0.000,0.021,0.000,0.000,-3.985,0.000
0.956,0.001,0.000,0.049,0.000,0.000,0.021,0.000,0.000,-3.985,0.000
0.957,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.959,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.961,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.962,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.964,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.968,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.970,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.972,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.973,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.975,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.977,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.978,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.980,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.985,0.000
0.984,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.986,0.000
0.986,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.986,0.000
0.988,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.986,0.000
0.989,0.000,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.986,0.000
0.991,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.986,0.000
0.993,0.001,0.000,0.049,0.000,0.000,0.020,0.000,0.000,-3.986,0.000
0.994,0.000,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.986,0.000
0.999,0.001,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.986,0.000
1.000,0.000,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.986,0.000
1.002,0.001,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.986,0.000
1.004,0.001,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.986,0.000
1.005,0.000,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.986,0.000
1.007,0.001,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.009,0.001,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.010,0.000,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.015,0.001,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.016,0.000,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.018,0.001,0.000,0.049,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.020,0.001,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.021,0.000,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.023,0.001,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.025,0.001,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.029,0.000,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
1.031,0.001,0.000,0.050,0.000,0.000,0.019,0.000,0.000,-3.987,0.000
