timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_command,roll_setpoint,roll_measurement,roll_command,yaw_setpoint,yaw_measurement,yaw_command,throttle
5.947,0.011,-6.596,-2.329,3.890,11.207,4.267,3.506,-2.855,5.908,-11.896,658.002
5.960,0.011,2.271,-2.334,1.282,-13.186,4.234,-23.268,-5.823,5.843,-13.058,658.002
5.973,0.011,-5.464,-2.338,4.568,14.393,4.269,7.489,-4.838,5.783,-12.313,656.002
5.986,0.011,4.846,-2.315,-0.889,-4.761,4.285,-13.895,-3.808,5.729,-14.129,650.802
6.012,0.011,3.618,-2.193,-2.141,-1.060,4.287,-9.778,-3.330,5.608,-14.176,640.401
6.025,0.011,4.549,-2.109,-3.018,2.914,4.295,-5.510,-4.920,5.551,-11.388,638.001
6.038,0.011,-0.078,-2.042,-0.114,6.704,4.327,-1.138,-2.924,5.505,-14.110,635.201
6.051,0.011,6.265,-1.962,-4.372,0.805,4.354,-9.965,-3.268,5.456,-13.663,630.001
6.064,0.011,-0.246,-1.898,0.125,12.672,4.399,5.525,-4.597,5.413,-12.679,624.800
6.077,0.011,9.905,-1.824,-6.099,-7.410,4.410,-16.756,0.241,5.380,-14.672,619.600
6.105,0.012,7.777,-1.704,-2.960,-0.002,4.509,-6.220,3.394,5.330,-18.306,613.600
6.118,0.011,0.042,-1.645,-0.896,10.211,4.582,2.198,-6.231,5.289,-10.497,607.999
6.131,0.011,4.395,-1.590,-1.616,15.382,4.672,8.524,0.559,5.271,-17.360,602.799
6.144,0.011,8.570,-1.513,-2.544,-4.549,4.749,0.097,-5.238,5.229,-12.720,597.599
6.157,0.011,0.431,-1.452,-1.310,28.762,4.877,23.554,-2.842,5.206,-13.303,592.398
6.170,0.011,5.482,-1.390,-3.334,19.208,5.024,12.989,-1.580,5.181,-14.173,592.398
6.197,0.011,4.229,-1.200,-3.893,8.598,5.084,8.678,0.816,5.146,-8.847,581.198
6.210,0.011,5.866,-1.116,-4.764,-3.938,5.084,-12.677,2.753,5.150,-17.154,575.998
6.223,0.011,7.269,-1.029,-5.202,5.376,5.120,-3.596,-4.245,5.119,-10.626,570.797
6.236,0.011,6.414,-0.944,-5.811,7.915,5.146,-1.469,0.671,5.104,-14.285,567.197
6.249,0.011,2.368,-0.881,-4.318,2.107,5.183,5.843,-1.680,5.092,-14.444,561.997
6.262,0.011,6.408,-0.814,-2.106,-7.368,5.170,-12.309,0.923,5.081,-14.872,559.597
6.275,0.011,4.497,-0.756,-4.562,7.864,5.154,-7.447,-2.394,5.072,-13.718,559.597
6.301,0.011,6.004,-0.672,-0.430,-5.314,5.130,-8.666,2.976,5.053,-15.390,559.597
6.314,0.011,7.548,-0.613,-4.169,-2.711,5.088,-13.779,-0.238,5.055,-16.009,559.597
6.327,0.011,0.996,-0.563,-2.657,4.271,5.084,-4.446,-3.337,5.038,-11.727,559.597
6.340,0.011,4.492,-0.510,-3.195,4.411,5.082,-4.879,2.125,5.026,-14.529,559.597
6.353,0.011,5.365,-0.450,-4.362,-1.555,5.080,-9.953,0.847,5.021,-15.426,559.597
6.366,0.011,3.291,-0.394,-3.183,-11.202,5.048,-8.722,-2.983,5.006,-15.770,559.597
6.394,0.011,-0.452,-0.296,-1.396,-14.589,4.974,-15.410,0.609,4.996,-15.680,550.796
6.407,0.011,2.237,-0.276,-0.079,-11.217,4.890,-23.729,-0.180,4.996,-15.707,545.596
6.420,0.011,-0.349,-0.273,0.533,7.308,4.813,-5.141,-1.065,4.990,-12.984,540.396
6.433,0.011,79.938,-0.139,-40.398,-94.220,4.514,-112.918,-31.124,4.888,7.985,537.195
6.446,0.011,39.839,0.838,-51.942,-262.861,2.226,-200.000,16.200,4.977,-26.505,537.195
6.459,0.011,63.530,1.995,-92.876,-239.616,-1.245,-200.000,11.119,5.060,-24.094,537.195
6.487,0.012,8.739,1.479,4.566,30.108,-1.167,-177.932,21.008,5.087,-29.474,525.595
6.500,0.011,41.159,1.648,-27.482,54.416,-0.746,-139.290,10.396,5.190,-22.871,520.794
6.513,0.011,4.450,1.777,-8.754,94.745,0.363,-80.840,0.122,5.161,-8.518,520.794
6.526,0.011,-21.142,1.668,11.810,76.351,1.569,-108.522,5.069,5.204,-18.949,516.794
6.539,0.011,-29.967,1.178,24.002,82.690,2.805,-114.895,7.788,5.209,-20.042,511.594
6.552,0.011,-6.999,0.940,13.200,61.099,3.682,-128.052,10.360,5.295,-23.059,506.394
6.580,0.012,-8.972,1.134,-3.482,67.654,5.540,-123.607,8.300,5.431,-19.992,495.194
6.593,0.011,-6.398,0.920,9.305,45.421,6.273,-142.366,9.734,5.544,-25.446,489.994
6.606,0.011,6.108,0.851,-0.216,58.067,6.952,-153.300,7.935,5.664,-22.457,484.794
6.619,0.011,5.930,0.970,-7.587,44.167,7.615,-142.231,12.392,5.799,-27.173,479.594
6.632,0.011,-5.576,0.852,1.048,40.503,8.214,-150.501,9.353,5.963,-24.365,474.394
6.645,0.011,-5.369,0.730,5.127,51.316,8.799,-140.341,14.974,6.156,-29.087,470.395
6.672,0.011,-6.004,0.807,-2.102,41.698,9.793,-156.947,17.263,6.577,-31.215,459.595
6.685,0.011,-1.404,0.659,3.205,36.824,10.230,-156.086,20.677,6.816,-34.731,454.395
6.698,0.011,20.210,0.699,-12.233,9.927,10.563,-185.857,17.574,7.065,-33.610,449.195
6.711,0.011,-5.525,0.732,-0.525,27.964,10.878,-165.753,18.325,7.333,-34.769,448.795
6.724,0.011,-1.466,0.618,2.912,22.201,11.187,-172.092,26.188,7.628,-41.129,448.795
6.737,0.011,18.279,0.593,-5.328,5.785,11.402,-188.640,22.232,7.929,-38.644,447.595
6.750,0.011,2.713,0.660,-4.896,15.837,11.568,-179.052,23.059,8.249,-41.095,441.995
6.777,0.011,15.422,0.538,-4.890,-1.839,11.816,-200.000,25.562,8.987,-45.908,431.995
6.790,0.011,9.451,0.621,-7.000,7.617,11.845,-188.099,25.491,9.349,-45.428,429.195
6.803,0.011,0.604,0.589,0.884,-5.068,11.828,-196.169,32.561,9.744,-51.867,423.995
6.816,0.011,13.022,0.533,-4.379,-15.702,11.746,-200.000,29.305,10.151,-50.963,418.795
6.829,0.011,8.967,0.584,-8.565,-5.865,11.619,-200.000,28.034,10.560,-52.869,413.595
6.842,0.011,3.441,0.586,-3.293,-13.662,11.446,-200.000,33.262,10.983,-55.131,408.795
6.869,0.011,9.932,0.601,-7.805,-18.282,10.898,-200.000,31.422,11.895,-58.145,402.796
6.882,0.011,4.054,0.607,-3.717,-24.014,10.589,-200.000,36.219,12.350,-62.030,397.596
6.895,0.011,9.037,0.568,-1.697,-36.520,10.200,-200.000,35.610,12.831,-63.473,392.396
6.908,0.011,10.709,0.606,-7.101,-45.305,9.732,-200.000,35.705,13.309,-64.974,388.396
6.921,0.011,6.982,0.608,-4.689,-38.442,9.212,-200.000,36.213,13.798,-66.575,388.396
6.934,0.011,1.915,0.567,-1.053,-44.144,8.642,-200.000,38.779,14.313,-69.608,385.196
6.961,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,357.596
6.974,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,338.096
6.987,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,318.596
7.000,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,299.096
7.013,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,279.596
7.026,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,260.096
7.056,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,215.096
7.069,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,195.596
7.082,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,176.096
7.095,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,156.596
7.108,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,137.096
7.135,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,96.596
7.148,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,77.096
7.161,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,57.596
7.174,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,38.096
7.187,0.011,11.345,0.574,-4.200,-47.121,8.143,-200.000,38.888,14.707,-69.834,18.596
7.200,0.011,11.345,0.574,0.000,-47.121,8.143,0.000,38.888,14.707,0.000,0.000
7.213,0.011,4.539,0.119,0.000,-5.663,1.915,0.000,23.949,23.103,0.000,0.000
7.240,0.011,0.363,0.066,0.000,-0.274,2.018,0.000,18.533,23.642,0.000,0.000
7.253,0.011,0.828,0.005,0.000,0.026,2.060,0.000,17.140,23.867,0.000,0.000
7.266,0.012,-0.762,-0.043,0.000,2.361,2.115,0.000,13.811,24.070,0.000,0.000
7.279,0.011,0.572,-0.094,0.000,-0.423,2.160,0.000,12.660,24.250,0.000,0.000
7.292,0.011,0.627,-0.153,0.000,0.436,2.203,0.000,10.202,24.403,0.000,0.000
7.305,0.011,-0.715,-0.192,0.000,0.185,2.250,0.000,8.660,24.531,0.000,0.000
7.332,0.011,0.878,-0.295,0.000,0.778,2.328,0.000,3.207,24.714,0.000,0.000
7.345,0.011,-0.421,-0.331,0.000,0.730,2.367,0.000,0.204,24.736,0.000,0.000
7.358,0.011,0.024,-0.364,0.000,-0.137,2.383,0.000,-0.288,24.734,0.000,0.000
7.371,0.011,0.536,-0.384,0.000,-0.299,2.384,0.000,-0.189,24.733,0.000,0.000
7.384,0.011,0.004,-0.381,0.000,0.337,2.379,0.000,0.266,24.735,0.000,0.000
7.397,0.011,0.118,-0.369,0.000,-0.084,2.359,0.000,0.016,24.738,0.000,0.000
7.410,0.011,0.194,-0.358,0.000,-0.099,2.342,0.000,-0.634,24.732,0.000,0.000
7.436,0.011,0.002,-0.348,0.000,0.407,2.310,0.000,0.692,24.732,0.000,0.000
7.449,0.011,0.337,-0.344,0.000,-0.018,2.296,0.000,0.051,24.734,0.000,0.000
7.462,0.011,0.067,-0.337,0.000,-0.215,2.280,0.000,-0.399,24.729,0.000,0.000
7.475,0.011,-0.024,-0.330,0.000,0.208,2.263,0.000,0.440,24.729,0.000,0.000
7.488,0.011,0.072,-0.327,0.000,-0.061,2.250,0.000,-0.395,24.730,0.000,0.000
7.501,0.011,0.245,-0.321,0.000,-0.445,2.233,0.000,-0.279,24.727,0.000,0.000
7.514,0.011,0.076,-0.315,0.000,0.545,2.216,0.000,-0.182,24.723,0.000,0.000
7.543,0.011,-0.226,-0.304,0.000,-0.350,2.179,0.000,-0.311,24.727,0.000,0.000
7.556,0.011,-0.187,-0.298,0.000,-0.155,2.166,0.000,-0.314,24.725,0.000,0.000
7.569,0.011,0.232,-0.290,0.000,-0.009,2.148,0.000,0.041,24.724,0.000,0.000
7.582,0.011,0.235,-0.284,0.000,-0.421,2.132,0.000,0.128,24.725,0.000,0.000
7.595,0.011,0.276,-0.281,0.000,-0.206,2.118,0.000,0.107,24.727,0.000,0.000
7.608,0.011,0.071,-0.275,0.000,0.194,2.102,0.000,-0.580,24.724,0.000,0.000
7.635,0.011,-0.115,-0.267,0.000,0.026,2.072,0.000,0.251,24.726,0.000,0.000
7.648,0.011,0.299,-0.262,0.000,-0.046,2.057,0.000,-0.897,24.720,0.000,0.000
7.661,0.011,0.124,-0.257,0.000,-0.211,2.036,0.000,0.219,24.714,0.000,0.000
7.674,0.011,0.174,-0.252,0.000,0.161,2.027,0.000,0.520,24.721,0.000,0.000
7.687,0.011,-0.156,-0.245,0.000,-0.030,2.016,0.000,-0.654,24.719,0.000,0.000
7.700,0.011,0.030,-0.241,0.000,-0.090,1.994,0.000,-0.345,24.712,0.000,0.000
7.713,0.011,0.433,-0.238,0.000,0.228,1.983,0.000,0.432,24.712,0.000,0.000
7.741,0.012,-0.112,-0.228,0.000,0.175,1.953,0.000,-0.278,24.713,0.000,0.000
7.754,0.011,0.061,-0.224,0.000,-0.121,1.940,0.000,0.208,24.713,0.000,0.000
7.767,0.011,0.339,-0.218,0.000,-0.300,1.925,0.000,0.096,24.713,0.000,0.000
7.780,0.011,0.138,-0.213,0.000,0.242,1.912,0.000,-0.031,24.714,0.000,0.000
7.793,0.011,-0.029,-0.208,0.000,-0.058,1.899,0.000,-0.155,24.712,0.000,0.000
7.806,0.011,0.047,-0.204,0.000,-0.294,1.884,0.000,-0.175,24.711,0.000,0.000
7.819,0.011,0.207,-0.199,0.000,0.240,1.873,0.000,0.272,24.711,0.000,0.000
7.845,0.011,0.010,-0.191,0.000,-0.222,1.846,0.000,-0.265,24.709,0.000,0.000
7.858,0.011,0.089,-0.187,0.000,0.050,1.834,0.000,0.293,24.710,0.000,0.000
7.871,0.011,0.260,-0.182,0.000,0.010,1.821,0.000,0.042,24.713,0.000,0.000
7.884,0.011,-0.057,-0.178,0.000,-0.232,1.806,0.000,-0.175,24.711,0.000,0.000
7.897,0.011,0.122,-0.177,0.000,-0.168,1.793,0.000,0.168,24.711,0.000,0.000
7.910,0.011,0.121,-0.171,0.000,0.231,1.781,0.000,0.152,24.713,0.000,0.000
7.923,0.011,0.088,-0.167,0.000,-0.065,1.768,0.000,-0.184,24.713,0.000,0.000
7.950,0.011,0.330,-0.159,0.000,-0.093,1.740,0.000,0.273,24.710,0.000,0.000
7.963,0.011,0.048,-0.153,0.000,0.125,1.729,0.000,-0.091,24.712,0.000,0.000
7.976,0.011,-0.041,-0.149,0.000,-0.473,1.717,0.000,-0.306,24.709,0.000,0.000
7.989,0.011,-0.123,-0.148,0.000,0.032,1.704,0.000,0.033,24.708,0.000,0.000
8.002,0.011,0.095,-0.146,0.000,0.065,1.693,0.000,0.198,24.708,0.000,0.000
8.015,0.011,0.117,-0.141,0.000,-0.149,1.681,0.000,-0.238,24.708,0.000,0.000
8.043,0.012,-0.164,-0.135,0.000,-0.049,1.654,0.000,0.284,24.704,0.000,0.000
8.056,0.011,0.090,-0.131,0.000,0.012,1.642,0.000,-0.237,24.705,0.000,0.000
8.069,0.011,0.104,-0.126,0.000,-0.162,1.631,0.000,-0.284,24.700,0.000,0.000
8.082,0.011,-0.154,-0.125,0.000,-0.059,1.619,0.000,-0.030,24.700,0.000,0.000
8.095,0.011,-0.013,-0.122,0.000,0.018,1.607,0.000,0.104,24.702,0.000,0.000
8.108,0.011,0.014,-0.119,0.000,-0.067,1.595,0.000,-0.106,24.702,0.000,0.000
8.121,0.011,0.019,-0.113,0.000,0.010,1.583,0.000,-0.195,24.699,0.000,0.000
8.147,0.011,-0.002,-0.106,0.000,0.030,1.558,0.000,-0.118,24.699,0.000,0.000
8.160,0.011,0.102,-0.101,0.000,-0.049,1.547,0.000,-0.209,24.698,0.000,0.000
8.173,0.011,-0.031,-0.096,0.000,-0.127,1.533,0.000,-0.116,24.696,0.000,0.000
8.186,0.011,0.192,-0.093,0.000,-0.033,1.521,0.000,0.219,24.697,0.000,0.000
8.199,0.011,0.069,-0.089,0.000,-0.142,1.510,0.000,-0.105,24.696,0.000,0.000
8.212,0.011,-0.010,-0.085,0.000,0.098,1.498,0.000,0.083,24.694,0.000,0.000
8.225,0.011,-0.026,-0.082,0.000,0.164,1.489,0.000,0.183,24.694,0.000,0.000
8.255,0.011,0.269,-0.073,0.000,-0.029,1.465,0.000,0.053,24.696,0.000,0.000
8.268,0.011,-0.138,-0.069,0.000,0.178,1.456,0.000,0.140,24.697,0.000,0.000
8.281,0.011,-0.071,-0.068,0.000,0.069,1.446,0.000,0.029,24.697,0.000,0.000
8.294,0.011,0.203,-0.064,0.000,-0.083,1.437,0.000,-0.284,24.694,0.000,0.000
8.307,0.011,0.077,-0.060,0.000,-0.121,1.426,0.000,0.065,24.692,0.000,0.000
8.320,0.011,0.039,-0.056,0.000,0.144,1.416,0.000,0.166,24.695,0.000,0.000
8.347,0.011,0.182,-0.051,0.000,0.029,1.394,0.000,-0.175,24.693,0.000,0.000
8.360,0.011,0.175,-0.047,0.000,0.019,1.386,0.000,0.011,24.694,0.000,0.000
8.373,0.011,-0.199,-0.045,0.000,0.118,1.375,0.000,0.111,24.694,0.000,0.000
8.386,0.011,0.144,-0.043,0.000,-0.095,1.366,0.000,-0.226,24.693,0.000,0.000
8.399,0.011,0.010,-0.039,0.000,0.110,1.356,0.000,-0.072,24.691,0.000,0.000
8.412,0.011,0.038,-0.036,0.000,-0.056,1.346,0.000,0.120,24.693,0.000,0.000
8.425,0.011,0.108,-0.033,0.000,-0.166,1.336,0.000,-0.117,24.693,0.000,0.000
8.451,0.012,0.100,-0.025,0.000,0.140,1.316,0.000,-0.001,24.690,0.000,0.000
8.464,0.011,0.056,-0.022,0.000,0.012,1.307,0.000,-0.172,24.691,0.000,0.000
8.477,0.011,0.205,-0.020,0.000,-0.175,1.297,0.000,-0.063,24.689,0.000,0.000
8.490,0.011,0.113,-0.015,0.000,0.014,1.288,0.000,-0.017,24.687,0.000,0.000
8.503,0.011,0.236,-0.012,0.000,-0.060,1.278,0.000,-0.093,24.689,0.000,0.000
8.516,0.011,0.089,-0.007,0.000,-0.062,1.269,0.000,-0.126,24.688,0.000,0.000
8.529,0.011,0.153,-0.003,0.000,-0.069,1.259,0.000,-0.008,24.687,0.000,0.000
8.555,0.011,-0.000,0.003,0.000,-0.015,1.241,0.000,0.136,24.688,0.000,0.000
8.568,0.011,-0.132,0.005,0.000,-0.097,1.232,0.000,-0.163,24.687,0.000,0.000
