timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_command,pitch_control,roll_setpoint,roll_measurement,roll_command,roll_control,yaw_setpoint,yaw_measurement,yaw_command,yaw_control,throttle
0.588,0.001,-0.029,-0.057,-1.325,-0.060,0.051,-3.871,-0.398,-4.083,100.800,100.800
0.590,0.001,-0.002,-0.057,-1.325,-0.054,0.050,-3.871,-0.801,-4.085,100.800,100.800
0.592,0.001,0.022,-0.057,-1.286,-0.109,0.050,-7.680,-1.088,-4.087,100.800,100.800
0.594,0.001,0.016,-0.057,-1.286,-0.102,0.049,-7.680,-1.223,-4.089,100.800,100.800
0.605,0.001,0.016,-0.056,0.124,-0.071,0.047,5.685,-0.842,-4.099,-61.114,100.800
0.607,0.001,-0.004,-0.056,0.124,-0.094,0.047,5.685,-0.452,-4.100,-61.114,100.800
0.609,0.001,-0.046,-0.056,1.583,-0.104,0.047,-5.079,-0.054,-4.100,-100.800,100.800
0.611,0.001,-0.057,-0.056,1.583,-0.107,0.046,-5.079,0.314,-4.099,-100.800,100.800
0.613,0.001,-0.072,-0.056,0.663,-0.064,0.046,5.954,0.581,-4.098,-100.800,100.800
0.614,0.000,-0.063,-0.056,0.663,-0.047,0.046,5.954,0.725,-4.097,-100.800,100.800
0.626,0.001,-0.087,-0.058,0.418,-0.082,0.045,-2.829,0.392,-4.092,47.051,100.800
0.628,0.001,-0.062,-0.058,0.418,-0.063,0.044,-2.829,0.031,-4.092,47.051,100.800
0.630,0.001,-0.033,-0.058,-1.356,-0.096,0.044,-2.366,-0.356,-4.093,100.800,100.800
0.631,0.000,-0.009,-0.058,-1.356,-0.095,0.043,-2.366,-0.705,-4.094,100.800,100.800
0.633,0.000,0.009,-0.058,-1.072,-0.121,0.043,-3.915,-0.973,-4.096,100.800,100.800
0.635,0.000,0.013,-0.058,-0.091,-0.109,0.042,1.566,-1.121,-4.099,38.434,100.800
0.637,0.000,0.007,-0.058,-0.091,-0.123,0.042,1.566,-1.168,-4.101,38.434,100.800
0.649,0.001,0.002,-0.058,0.265,-0.116,0.039,-1.162,-0.801,-4.110,-79.799,100.800
0.651,0.001,-0.018,-0.058,0.265,-0.115,0.038,-1.162,-0.457,-4.111,-79.799,100.800
0.652,0.000,-0.049,-0.058,1.306,-0.108,0.038,0.989,-0.128,-4.111,-100.800,100.800
0.654,0.000,-0.062,-0.058,1.306,-0.132,0.038,0.989,0.176,-4.111,-100.800,100.800
0.656,0.000,-0.079,-0.058,0.759,-0.079,0.037,4.387,0.339,-4.110,-100.800,100.800
0.658,0.001,-0.072,-0.058,0.759,-0.052,0.037,4.387,0.403,-4.109,-100.800,100.800
0.669,0.000,-0.081,-0.060,0.079,-0.074,0.036,0.603,0.066,-4.108,68.790,100.800
0.671,0.000,-0.054,-0.060,0.079,-0.071,0.036,0.603,-0.267,-4.109,68.790,100.800
0.673,0.000,-0.021,-0.060,-1.517,-0.113,0.035,-6.079,-0.646,-4.110,100.800,100.800
0.675,0.001,0.002,-0.060,-1.517,-0.098,0.035,-6.079,-0.968,-4.112,100.800,100.800
0.677,0.001,-0.000,-0.060,-0.504,-0.121,0.035,-1.471,-1.196,-4.114,100.800,100.800
0.679,0.001,-0.015,-0.061,-0.504,-0.122,0.034,-1.471,-1.277,-4.117,100.800,100.800
0.690,0.000,0.002,-0.060,-0.068,-0.082,0.033,5.883,-0.853,-4.126,-85.516,100.800
0.692,0.001,-0.010,-0.060,-0.068,-0.095,0.033,5.883,-0.421,-4.127,-85.516,100.800
0.694,0.001,-0.046,-0.060,1.228,-0.096,0.033,-2.251,0.034,-4.127,-100.800,100.800
0.696,0.001,-0.081,-0.060,1.228,-0.136,0.032,-2.251,0.481,-4.126,-100.800,100.800
0.698,0.001,-0.115,-0.061,1.763,-0.101,0.032,-0.918,0.820,-4.125,-100.800,100.800
0.700,0.001,-0.114,-0.061,1.763,-0.052,0.032,-0.918,0.989,-4.123,-100.800,100.800
0.711,0.000,-0.122,-0.065,0.199,-0.077,0.031,3.471,0.653,-4.115,41.597,100.800
0.713,0.001,-0.118,-0.065,0.199,-0.058,0.031,3.471,0.291,-4.115,41.597,100.800
0.715,0.001,-0.096,-0.066,-0.618,-0.098,0.031,-3.366,-0.098,-4.115,100.800,100.800
0.717,0.001,-0.071,-0.066,-0.618,-0.127,0.031,-3.366,-0.456,-4.116,100.800,100.800
0.719,0.001,-0.051,-0.067,-1.143,-0.170,0.030,-11.096,-0.759,-4.117,100.800,100.800
0.721,0.001,-0.040,-0.067,-1.143,-0.162,0.030,-11.096,-0.952,-4.119,100.800,100.800
0.732,0.000,-0.038,-0.068,-0.314,-0.129,0.028,6.085,-0.625,-4.126,-33.082,100.800
0.734,0.001,-0.045,-0.068,-0.314,-0.127,0.027,6.085,-0.279,-4.127,-33.082,100.800
0.736,0.001,-0.064,-0.068,0.677,-0.123,0.027,0.667,0.089,-4.127,-100.800,100.800
0.738,0.001,-0.089,-0.068,0.677,-0.134,0.027,0.667,0.455,-4.126,-100.800,100.800
0.740,0.001,-0.102,-0.068,0.989,-0.093,0.026,4.411,0.730,-4.124,-100.800,100.800
